Term,Date,Value
Cost of living,3/1/2018,514.1310727116859
Cost of living,4/1/2018,530.6403011173919
Cost of living,5/1/2018,507.78202167694224
Cost of living,6/1/2018,519.8039771326763
Cost of living,7/1/2018,539.3078541677696
Cost of living,8/1/2018,522.2470482181564
Cost of living,9/1/2018,481.8444776583031
Cost of living,10/1/2018,505.5796261974505
Cost of living,11/1/2018,483.6686278201264
Cost of living,12/1/2018,477.72593746666166
Cost of living,1/1/2019,525.6968636628627
Cost of living,2/1/2019,533.4900281430166
Cost of living,3/1/2019,512.8525721932672
Cost of living,4/1/2019,519.5991624791149
Cost of living,5/1/2019,499.13761188089495
Cost of living,6/1/2019,515.4618782827667
Cost of living,7/1/2019,523.7998214171782
Cost of living,8/1/2019,495.87724642020174
Cost of living,9/1/2019,484.2434743215571
Cost of living,10/1/2019,496.7042945768986
Cost of living,11/1/2019,465.0130128915958
Cost of living,12/1/2019,483.6805803645194
Cost of living,1/1/2020,594.9107894997024
Cost of living,2/1/2020,546.0298080216285
Cost of living,3/1/2020,377.31875145490244
Cost of living,4/1/2020,331.1834233552364
Cost of living,5/1/2020,364.31634668095575
Cost of living,6/1/2020,400.466886810306
Cost of living,7/1/2020,439.03394151312267
Cost of living,8/1/2020,423.0998653948943
Cost of living,9/1/2020,419.02160759515226
Cost of living,10/1/2020,436.30072609704774
Cost of living,11/1/2020,402.51658417366133
Cost of living,12/1/2020,394.79981582160525
Cost of living,1/1/2021,455.99683792398406
Cost of living,2/1/2021,467.17767286831247
Cost of living,3/1/2021,426.3498178615293
Cost of living,4/1/2021,413.3718406031161
Cost of living,5/1/2021,428.6305573938116
Cost of living,6/1/2021,439.634082798606
Cost of living,7/1/2021,455.7788790796765
Cost of living,8/1/2021,431.6820519326448
Cost of living,9/1/2021,434.1721806460024
Cost of living,10/1/2021,473.05787479910424
Cost of living,11/1/2021,432.32786959949715
Cost of living,12/1/2021,437.7910226404222
Cost of living,1/1/2022,574.8325633098497
Cost of living,2/1/2022,596.8436091717124
Cost of living,3/1/2022,618.7217814032631
Cost of living,4/1/2022,598.5370742555805
Cost of living,5/1/2022,571.9000611638273
Cost of living,6/1/2022,589.0883016846758
Cost of living,7/1/2022,581.8030736176502
Cost of living,8/1/2022,548.302390904269
Cost of living,9/1/2022,523.6065304115263
Cost of living,10/1/2022,575.9773530433997
Cost of living,11/1/2022,481.9967590987653
Cost of living,12/1/2022,477.11518992484366
Cost of living,1/1/2023,532.648997511988
Cost of living,2/1/2023,518.0679995310512
Cost of living,3/1/2023,537.229825352997
Cost of living,4/1/2023,537.5180250597208
Cost of living,5/1/2023,521.8776280882055
Cost of living,6/1/2023,528.2110027991988
Cost of living,7/1/2023,536.6388228448675
Cost of living,8/1/2023,527.9562043518897
Cost of living,9/1/2023,541.3861896706807
Cost of living,10/1/2023,543.8087460659689
Cost of living,11/1/2023,513.9928871330495
Cost of living,12/1/2023,504.5847258841997
Cost of living,1/1/2024,576.6932529295498
Cost of living,2/1/2024,544.9527852173956
Cost of living,3/1/2024,541.1528847344986
Cost of living,4/1/2024,554.9008717720031
Cost of living,5/1/2024,529.606519086537
Cost of living,6/1/2024,535.0093494700596
Cost of living,7/1/2024,523.1516447087587
Cost of living,8/1/2024,528.7084092257926
Unemployment rate,1/1/2010,447.73509453255053
Unemployment rate,2/1/2010,455.49119157504134
Unemployment rate,3/1/2010,450.03612877865885
Unemployment rate,4/1/2010,427.17821170520943
Unemployment rate,5/1/2010,353.28707982346606
Unemployment rate,6/1/2010,287.2286044276328
Unemployment rate,7/1/2010,330.84412323000265
Unemployment rate,8/1/2010,291.03228064910877
Unemployment rate,9/1/2010,329.3576946600762
Unemployment rate,10/1/2010,355.7216268195081
Unemployment rate,11/1/2010,319.01133754369704
Unemployment rate,12/1/2010,337.71663542934596
Unemployment rate,1/1/2011,350.52879783898373
Unemployment rate,2/1/2011,355.057892129661
Unemployment rate,3/1/2011,344.93570151707786
Unemployment rate,4/1/2011,371.73555426534284
Unemployment rate,5/1/2011,316.3734073903673
Unemployment rate,6/1/2011,314.2551159641258
Unemployment rate,7/1/2011,314.71770027261056
Unemployment rate,8/1/2011,345.59311896774824
Unemployment rate,9/1/2011,371.94517413030604
Unemployment rate,10/1/2011,391.0086423312882
Unemployment rate,11/1/2011,376.2015562662152
Unemployment rate,12/1/2011,347.82990702132173
Unemployment rate,1/1/2012,397.5584247966513
Unemployment rate,2/1/2012,415.17329021164977
Unemployment rate,3/1/2012,337.20311663280677
Unemployment rate,4/1/2012,353.64094493589715
Unemployment rate,5/1/2012,332.1619208558184
Unemployment rate,6/1/2012,278.04527228871956
Unemployment rate,7/1/2012,296.27908304468525
Unemployment rate,8/1/2012,329.5303019940101
Unemployment rate,9/1/2012,463.72664550476253
Unemployment rate,10/1/2012,585.5661048828088
Unemployment rate,11/1/2012,482.9207942066855
Unemployment rate,12/1/2012,278.233691476431
Unemployment rate,1/1/2013,308.77572620891135
Unemployment rate,2/1/2013,299.08328359469493
Unemployment rate,3/1/2013,283.8128881048388
Unemployment rate,4/1/2013,308.9002649696969
Unemployment rate,5/1/2013,269.9681143380363
Unemployment rate,6/1/2013,209.0315995973598
Unemployment rate,7/1/2013,212.5707842142377
Unemployment rate,8/1/2013,203.93147498700685
Unemployment rate,9/1/2013,242.0783108663326
Unemployment rate,10/1/2013,274.41400962691233
Unemployment rate,11/1/2013,256.97446667233476
Unemployment rate,12/1/2013,246.25080567815846
Unemployment rate,1/1/2014,266.8780094436937
Unemployment rate,2/1/2014,269.15380515813496
Unemployment rate,3/1/2014,253.5110332059311
Unemployment rate,4/1/2014,257.0099647621907
Unemployment rate,5/1/2014,250.1484804613532
Unemployment rate,6/1/2014,180.16987281824447
Unemployment rate,7/1/2014,186.60881366198416
Unemployment rate,8/1/2014,167.65038028496767
Unemployment rate,9/1/2014,224.60861373702485
Unemployment rate,10/1/2014,277.3006267973376
Unemployment rate,11/1/2014,261.589523958081
Unemployment rate,12/1/2014,212.94683599794473
Unemployment rate,1/1/2015,229.18642232004456
Unemployment rate,2/1/2015,230.8773734905219
Unemployment rate,3/1/2015,252.3399663159329
Unemployment rate,4/1/2015,258.42637467605056
Unemployment rate,5/1/2015,231.81359932617372
Unemployment rate,6/1/2015,178.3474282225721
Unemployment rate,7/1/2015,190.40945599464135
Unemployment rate,8/1/2015,143.70973498771298
Unemployment rate,9/1/2015,239.8130309403507
Unemployment rate,10/1/2015,245.09278573859052
Unemployment rate,11/1/2015,248.31847129673793
Unemployment rate,12/1/2015,212.4526626120775
Unemployment rate,1/1/2016,210.15174512601988
Unemployment rate,2/1/2016,273.11189782384866
Unemployment rate,3/1/2016,270.6740856938623
Unemployment rate,4/1/2016,258.59423591104985
Unemployment rate,5/1/2016,213.97790979592207
Unemployment rate,6/1/2016,172.7213754987275
Unemployment rate,7/1/2016,174.55131157268485
Unemployment rate,8/1/2016,152.35307698851804
Unemployment rate,9/1/2016,202.52742133164125
Unemployment rate,10/1/2016,243.11421482689232
Unemployment rate,11/1/2016,277.6778782434536
Unemployment rate,12/1/2016,219.85650723434424
Unemployment rate,1/1/2017,296.81175106757206
Unemployment rate,2/1/2017,248.25220980394997
Unemployment rate,3/1/2017,244.25026967978513
Unemployment rate,4/1/2017,241.82356342682667
Unemployment rate,5/1/2017,216.0190020154693
Unemployment rate,6/1/2017,156.77933951436748
Unemployment rate,7/1/2017,143.6674293790191
Unemployment rate,8/1/2017,147.48716980276353
Unemployment rate,9/1/2017,163.69907283911752
Unemployment rate,10/1/2017,215.76640602527897
Unemployment rate,11/1/2017,218.12681233586127
Unemployment rate,12/1/2017,199.22432647477
Unemployment rate,1/1/2018,288.6985504866394
Unemployment rate,2/1/2018,233.46063524601783
Unemployment rate,3/1/2018,227.46583355386218
Unemployment rate,4/1/2018,241.9056922341541
Unemployment rate,5/1/2018,239.51822905955748
Unemployment rate,6/1/2018,218.14779853860023
Unemployment rate,7/1/2018,178.3902886710094
Unemployment rate,8/1/2018,185.92107957428024
Unemployment rate,9/1/2018,224.1287609435781
Unemployment rate,10/1/2018,302.73105900504305
Unemployment rate,11/1/2018,243.8507877715398
Unemployment rate,12/1/2018,196.1498307981859
Unemployment rate,1/1/2019,218.60639873979989
Unemployment rate,2/1/2019,242.74899017181824
Unemployment rate,3/1/2019,224.8257222530499
Unemployment rate,4/1/2019,244.69540474935692
Unemployment rate,5/1/2019,231.27938261366097
Unemployment rate,6/1/2019,149.8813942479058
Unemployment rate,7/1/2019,168.4920784455158
Unemployment rate,8/1/2019,141.58990271853017
Unemployment rate,9/1/2019,188.4450061546951
Unemployment rate,10/1/2019,242.50430648126857
Unemployment rate,11/1/2019,221.0090372185993
Unemployment rate,12/1/2019,217.13666254942123
Unemployment rate,1/1/2020,225.24721515019738
Unemployment rate,2/1/2020,288.4095446901296
Unemployment rate,3/1/2020,625.5189642658308
Unemployment rate,4/1/2020,876.8541892186433
Unemployment rate,5/1/2020,635.8822286938877
Unemployment rate,6/1/2020,454.2144384855783
Unemployment rate,7/1/2020,416.5791092616745
Unemployment rate,8/1/2020,379.9135567210046
Unemployment rate,9/1/2020,357.97827600146763
Unemployment rate,10/1/2020,351.0710146158057
Unemployment rate,11/1/2020,275.91991499453786
Unemployment rate,12/1/2020,225.70862019672288
Unemployment rate,1/1/2021,278.56395400559506
Unemployment rate,2/1/2021,227.88290877331002
Unemployment rate,3/1/2021,235.8169605777643
Unemployment rate,4/1/2021,216.44722068475025
Unemployment rate,5/1/2021,220.78958738042832
Unemployment rate,6/1/2021,143.0736619132838
Unemployment rate,7/1/2021,124.61216903616058
Unemployment rate,8/1/2021,123.65459625389465
Unemployment rate,9/1/2021,153.36494385585743
Unemployment rate,10/1/2021,193.71655006640444
Unemployment rate,11/1/2021,170.07412098530574
Unemployment rate,12/1/2021,138.74105968008485
Unemployment rate,1/1/2022,171.39820072860806
Unemployment rate,2/1/2022,200.13495498560317
Unemployment rate,3/1/2022,233.5359578940945
Unemployment rate,4/1/2022,264.0676770248403
Unemployment rate,5/1/2022,209.14374220101664
Unemployment rate,6/1/2022,147.12234143548628
Unemployment rate,7/1/2022,136.4306083084645
Unemployment rate,8/1/2022,131.15754528210394
Unemployment rate,9/1/2022,177.65716860991208
Unemployment rate,10/1/2022,216.03941979925986
Unemployment rate,11/1/2022,201.98822169674824
Unemployment rate,12/1/2022,166.94248105220657
Unemployment rate,1/1/2023,177.24737787753588
Unemployment rate,2/1/2023,246.38911235775305
Unemployment rate,3/1/2023,224.75658284380563
Unemployment rate,4/1/2023,217.8319146328486
Unemployment rate,5/1/2023,185.81664234635804
Unemployment rate,6/1/2023,133.18047834444312
Unemployment rate,7/1/2023,122.56055892312246
Unemployment rate,8/1/2023,124.601787251561
Unemployment rate,9/1/2023,211.0667952919714
Unemployment rate,10/1/2023,217.03432112441715
Unemployment rate,11/1/2023,199.0446855067548
Unemployment rate,12/1/2023,176.41100406841937
Unemployment rate,1/1/2024,176.57787710364528
Unemployment rate,2/1/2024,238.3995804718994
Unemployment rate,3/1/2024,226.65706481461197
Unemployment rate,4/1/2024,257.564129300373
Unemployment rate,5/1/2024,192.01202120872256
Unemployment rate,6/1/2024,162.73494155014825
Unemployment rate,7/1/2024,153.17561392875498
Unemployment rate,8/1/2024,176.53404200653603
Median income,1/1/2010,90.82809718324161
Median income,2/1/2010,98.61996432020955
Median income,3/1/2010,105.59343349759348
Median income,4/1/2010,96.60614327837412
Median income,5/1/2010,81.67662328292548
Median income,6/1/2010,70.08319329753479
Median income,7/1/2010,75.06759375533686
Median income,8/1/2010,70.8815089875495
Median income,9/1/2010,85.61982810489377
Median income,10/1/2010,82.09711227987158
Median income,11/1/2010,76.29928439249547
Median income,12/1/2010,71.64150382524329
Median income,1/1/2011,89.75781669193658
Median income,2/1/2011,92.75222953527033
Median income,3/1/2011,93.91466878017638
Median income,4/1/2011,93.73143210299212
Median income,5/1/2011,86.87127974151622
Median income,6/1/2011,82.83505377977284
Median income,7/1/2011,89.54611370249353
Median income,8/1/2011,84.37144782166024
Median income,9/1/2011,99.24637125427756
Median income,10/1/2011,104.99016252396797
Median income,11/1/2011,89.8544140634963
Median income,12/1/2011,87.2534527513125
Median income,1/1/2012,91.26928436360153
Median income,2/1/2012,97.64845444620615
Median income,3/1/2012,90.45379276787477
Median income,4/1/2012,90.88407286107167
Median income,5/1/2012,87.0032220475226
Median income,6/1/2012,87.61580663188104
Median income,7/1/2012,85.35644286017902
Median income,8/1/2012,95.17202098782887
Median income,9/1/2012,127.61744364705237
Median income,10/1/2012,109.02625826110167
Median income,11/1/2012,100.55039082580879
Median income,12/1/2012,84.76481456900771
Median income,1/1/2013,93.45499220703282
Median income,2/1/2013,96.93132920865789
Median income,3/1/2013,95.81456648893364
Median income,4/1/2013,93.29057068430488
Median income,5/1/2013,83.94835775071452
Median income,6/1/2013,79.12233908955737
Median income,7/1/2013,92.2065187222946
Median income,8/1/2013,95.14036546799723
Median income,9/1/2013,109.01985534495086
Median income,10/1/2013,93.38655325252302
Median income,11/1/2013,86.9316248329286
Median income,12/1/2013,88.829353480825
Median income,1/1/2014,98.5832770415613
Median income,2/1/2014,92.84359988005781
Median income,3/1/2014,100.90083505554526
Median income,4/1/2014,117.19450016346775
Median income,5/1/2014,104.1142668986009
Median income,6/1/2014,95.2431374262068
Median income,7/1/2014,98.25565316607218
Median income,8/1/2014,99.58535481959419
Median income,9/1/2014,106.64523364352416
Median income,10/1/2014,108.80516049307072
Median income,11/1/2014,96.3829065463807
Median income,12/1/2014,91.64824717697837
Median income,1/1/2015,109.48483584196549
Median income,2/1/2015,103.16224708735945
Median income,3/1/2015,111.29328029823903
Median income,4/1/2015,122.34772238691978
Median income,5/1/2015,107.77522125716082
Median income,6/1/2015,99.39219159756534
Median income,7/1/2015,119.10483558758075
Median income,8/1/2015,102.42133413432151
Median income,9/1/2015,113.90922764288737
Median income,10/1/2015,109.77365051983429
Median income,11/1/2015,100.61737799077437
Median income,12/1/2015,110.88878929812799
Median income,1/1/2016,122.77621831043618
Median income,2/1/2016,126.7868392598431
Median income,3/1/2016,127.34566637254498
Median income,4/1/2016,126.66724012185853
Median income,5/1/2016,116.08220933023065
Median income,6/1/2016,109.72233826138469
Median income,7/1/2016,105.81085072738146
Median income,8/1/2016,106.66620271849914
Median income,9/1/2016,125.20758276559131
Median income,10/1/2016,118.36230596913707
Median income,11/1/2016,118.32206866470449
Median income,12/1/2016,97.33680518000263
Median income,1/1/2017,125.49588207849494
Median income,2/1/2017,118.54876955164349
Median income,3/1/2017,128.04667001952618
Median income,4/1/2017,129.69248479004398
Median income,5/1/2017,120.84321109068182
Median income,6/1/2017,113.99223267883083
Median income,7/1/2017,114.16237476510175
Median income,8/1/2017,122.09295129326959
Median income,9/1/2017,126.86374496505069
Median income,10/1/2017,118.03801695917768
Median income,11/1/2017,125.18791270923866
Median income,12/1/2017,119.61196423704791
Median income,1/1/2018,132.56726024447204
Median income,2/1/2018,121.07341395559264
Median income,3/1/2018,130.3596776843261
Median income,4/1/2018,139.43003735240788
Median income,5/1/2018,125.73271143364904
Median income,6/1/2018,124.37653667594353
Median income,7/1/2018,149.01908224951143
Median income,8/1/2018,132.81268484324332
Median income,9/1/2018,130.3087219924951
Median income,10/1/2018,137.83509168303678
Median income,11/1/2018,127.17372530532997
Median income,12/1/2018,119.24847160616562
Median income,1/1/2019,132.48490510425162
Median income,2/1/2019,133.2625810739964
Median income,3/1/2019,130.17760114900514
Median income,4/1/2019,154.99731690732253
Median income,5/1/2019,145.82769324768356
Median income,6/1/2019,129.1067671861257
Median income,7/1/2019,127.58529559637533
Median income,8/1/2019,125.49420123041949
Median income,9/1/2019,127.40624669624363
Median income,10/1/2019,145.49165940086147
Median income,11/1/2019,121.04615777926057
Median income,12/1/2019,120.35302917244677
Median income,1/1/2020,134.9596066100576
Median income,2/1/2020,154.652455757388
Median income,3/1/2020,106.77112795403379
Median income,4/1/2020,105.31190880946274
Median income,5/1/2020,106.67905967031645
Median income,6/1/2020,127.21068281251839
Median income,7/1/2020,136.49565096397126
Median income,8/1/2020,126.42949138075906
Median income,9/1/2020,137.82565498249764
Median income,10/1/2020,129.17924319277824
Median income,11/1/2020,107.18441102875582
Median income,12/1/2020,116.94513867010247
Median income,1/1/2021,120.54095643481371
Median income,2/1/2021,131.19021819753343
Median income,3/1/2021,129.690602129084
Median income,4/1/2021,136.15771635651322
Median income,5/1/2021,127.1961585296568
Median income,6/1/2021,123.62714283644264
Median income,7/1/2021,121.72616364505068
Median income,8/1/2021,123.75657740637267
Median income,9/1/2021,128.89157054830238
Median income,10/1/2021,129.1424623541152
Median income,11/1/2021,124.80549790388237
Median income,12/1/2021,120.57858819406293
Median income,1/1/2022,160.9361306025476
Median income,2/1/2022,176.02000301352425
Median income,3/1/2022,182.4751819475885
Median income,4/1/2022,189.09879592101694
Median income,5/1/2022,189.8683946957175
Median income,6/1/2022,162.36654752998447
Median income,7/1/2022,158.6516280337347
Median income,8/1/2022,180.22444497438025
Median income,9/1/2022,164.87695510389898
Median income,10/1/2022,154.59152926242345
Median income,11/1/2022,141.48762055871555
Median income,12/1/2022,142.16662707683838
Median income,1/1/2023,173.22461499468807
Median income,2/1/2023,181.80643518682547
Median income,3/1/2023,177.25018906102608
Median income,4/1/2023,179.0396796146693
Median income,5/1/2023,168.26433614443232
Median income,6/1/2023,172.57844787952098
Median income,7/1/2023,174.98397118963183
Median income,8/1/2023,181.6834570799037
Median income,9/1/2023,182.21784243881214
Median income,10/1/2023,169.42729912768422
Median income,11/1/2023,170.65933596360745
Median income,12/1/2023,170.4381472536045
Median income,1/1/2024,181.33309329486622
Median income,2/1/2024,198.36512217376628
Median income,3/1/2024,181.22427041798812
Median income,4/1/2024,191.11371097679995
Median income,5/1/2024,171.48901034357883
Median income,6/1/2024,172.63466570879856
Median income,7/1/2024,169.2824474468656
Median income,8/1/2024,167.21241099589068
Economic growth,1/1/2010,66.94151395071347
Economic growth,2/1/2010,86.09015824090972
Economic growth,3/1/2010,90.21795872474254
Economic growth,4/1/2010,95.69875247984046
Economic growth,5/1/2010,77.59227931286784
Economic growth,6/1/2010,54.54950433185768
Economic growth,7/1/2010,50.42597986854441
Economic growth,8/1/2010,48.02511554856782
Economic growth,9/1/2010,72.3567243850638
Economic growth,10/1/2010,82.61702634243021
Economic growth,11/1/2010,84.63092534551033
Economic growth,12/1/2010,64.20258680545227
Economic growth,1/1/2011,66.21911575258221
Economic growth,2/1/2011,84.48044701098445
Economic growth,3/1/2011,86.42953755644301
Economic growth,4/1/2011,92.76985285151586
Economic growth,5/1/2011,75.09033982264235
Economic growth,6/1/2011,58.13035905662059
Economic growth,7/1/2011,51.778402041197545
Economic growth,8/1/2011,54.14994015711769
Economic growth,9/1/2011,81.74872331329586
Economic growth,10/1/2011,85.69969285156026
Economic growth,11/1/2011,86.63821113157809
Economic growth,12/1/2011,68.76221374708128
Economic growth,1/1/2012,67.57947573265751
Economic growth,2/1/2012,87.60589029940189
Economic growth,3/1/2012,79.3517346180238
Economic growth,4/1/2012,99.9222455030096
Economic growth,5/1/2012,76.69272678822387
Economic growth,6/1/2012,52.253670293088526
Economic growth,7/1/2012,51.09302722833492
Economic growth,8/1/2012,50.771696540237855
Economic growth,9/1/2012,90.82823338717317
Economic growth,10/1/2012,111.11779498902307
Economic growth,11/1/2012,92.10242725768816
Economic growth,12/1/2012,73.07558547113364
Economic growth,1/1/2013,68.43214952250916
Economic growth,2/1/2013,94.47194639344164
Economic growth,3/1/2013,85.78296740905299
Economic growth,4/1/2013,105.83190926166495
Economic growth,5/1/2013,80.2798880354789
Economic growth,6/1/2013,48.25384650015342
Economic growth,7/1/2013,43.446301342610326
Economic growth,8/1/2013,41.08816594981254
Economic growth,9/1/2013,82.88095384176245
Economic growth,10/1/2013,97.84866821177657
Economic growth,11/1/2013,82.22822245785457
Economic growth,12/1/2013,68.95551580574327
Economic growth,1/1/2014,69.27937653004318
Economic growth,2/1/2014,98.21324762379335
Economic growth,3/1/2014,86.55126576760172
Economic growth,4/1/2014,107.96612335789362
Economic growth,5/1/2014,84.68490220293877
Economic growth,6/1/2014,56.05049316689243
Economic growth,7/1/2014,47.740666168681685
Economic growth,8/1/2014,54.04335239530389
Economic growth,9/1/2014,97.06380709738868
Economic growth,10/1/2014,113.638308501035
Economic growth,11/1/2014,90.19491563451281
Economic growth,12/1/2014,88.1252897783775
Economic growth,1/1/2015,72.58127254182706
Economic growth,2/1/2015,102.03679532337925
Economic growth,3/1/2015,101.40430222944539
Economic growth,4/1/2015,109.02901777029786
Economic growth,5/1/2015,79.12080262541348
Economic growth,6/1/2015,49.80060573127976
Economic growth,7/1/2015,41.548449937072505
Economic growth,8/1/2015,47.38131687781895
Economic growth,9/1/2015,99.43696285755098
Economic growth,10/1/2015,104.78236908938302
Economic growth,11/1/2015,94.67617137355485
Economic growth,12/1/2015,76.77358511022952
Economic growth,1/1/2016,77.13815778460555
Economic growth,2/1/2016,112.53627146974662
Economic growth,3/1/2016,109.69190131857646
Economic growth,4/1/2016,117.43751564686559
Economic growth,5/1/2016,90.57049486948715
Economic growth,6/1/2016,55.03777553346612
Economic growth,7/1/2016,47.2721339639123
Economic growth,8/1/2016,50.813817624139595
Economic growth,9/1/2016,91.35392480745061
Economic growth,10/1/2016,104.09514438353918
Economic growth,11/1/2016,103.56042329773244
Economic growth,12/1/2016,86.03509503227008
Economic growth,1/1/2017,88.80526731502768
Economic growth,2/1/2017,113.85077312005451
Economic growth,3/1/2017,110.844360845137
Economic growth,4/1/2017,123.38439550813422
Economic growth,5/1/2017,95.52951938513178
Economic growth,6/1/2017,53.12378739960646
Economic growth,7/1/2017,44.47385192563169
Economic growth,8/1/2017,50.73807254385342
Economic growth,9/1/2017,92.81775326873701
Economic growth,10/1/2017,117.27647961526135
Economic growth,11/1/2017,105.10816056817546
Economic growth,12/1/2017,94.57276109330219
Economic growth,1/1/2018,96.28557757700419
Economic growth,2/1/2018,112.29999112851121
Economic growth,3/1/2018,101.68752831334865
Economic growth,4/1/2018,111.09454249141751
Economic growth,5/1/2018,90.6936637740542
Economic growth,6/1/2018,57.965707937275326
Economic growth,7/1/2018,69.70933401561098
Economic growth,8/1/2018,57.95910441425867
Economic growth,9/1/2018,103.259786874569
Economic growth,10/1/2018,114.74180278558453
Economic growth,11/1/2018,99.80282556510285
Economic growth,12/1/2018,89.08630417975507
Economic growth,1/1/2019,94.16447976857324
Economic growth,2/1/2019,109.04416942662276
Economic growth,3/1/2019,105.09696904612332
Economic growth,4/1/2019,119.82628125577612
Economic growth,5/1/2019,91.87838552066232
Economic growth,6/1/2019,55.5956011558702
Economic growth,7/1/2019,49.9134061823471
Economic growth,8/1/2019,49.99850849955059
Economic growth,9/1/2019,94.58728584304025
Economic growth,10/1/2019,103.60760519112934
Economic growth,11/1/2019,88.6284831198866
Economic growth,12/1/2019,69.52586562145778
Economic growth,1/1/2020,83.67129695711824
Economic growth,2/1/2020,116.68136717621003
Economic growth,3/1/2020,92.09891200165964
Economic growth,4/1/2020,108.64500357033208
Economic growth,5/1/2020,82.36827000162404
Economic growth,6/1/2020,58.66890176801322
Economic growth,7/1/2020,45.68764978751074
Economic growth,8/1/2020,51.73486451902131
Economic growth,9/1/2020,116.77187600152364
Economic growth,10/1/2020,117.46590819278026
Economic growth,11/1/2020,94.76676723491231
Economic growth,12/1/2020,68.4879440933352
Economic growth,1/1/2021,66.29696531603737
Economic growth,2/1/2021,88.98125337755482
Economic growth,3/1/2021,95.48634638697985
Economic growth,4/1/2021,100.20733969266972
Economic growth,5/1/2021,77.90236310521517
Economic growth,6/1/2021,41.86566823503519
