Term,Date,Value
Hospitality jobs,7/1/2014,38.39544648724872
Hospitality jobs,8/1/2014,39.278534106599714
Hospitality jobs,9/1/2014,42.47972726285958
Hospitality jobs,10/1/2014,37.63422183557572
Hospitality jobs,11/1/2014,31.5866712815414
Hospitality jobs,12/1/2014,30.12368360731625
Hospitality jobs,1/1/2015,41.5246197654157
Hospitality jobs,2/1/2015,33.853831793676214
Hospitality jobs,3/1/2015,38.145876073819196
Hospitality jobs,4/1/2015,36.30398660589327
Hospitality jobs,5/1/2015,37.01085919248599
Hospitality jobs,6/1/2015,38.010742795536764
Hospitality jobs,7/1/2015,36.45114806295591
Hospitality jobs,8/1/2015,38.03821580608949
Hospitality jobs,9/1/2015,36.87715519181532
Hospitality jobs,10/1/2015,34.31545548791336
Hospitality jobs,11/1/2015,28.857544141383542
Hospitality jobs,12/1/2015,29.22302010651947
Hospitality jobs,1/1/2016,40.10859033181687
Hospitality jobs,2/1/2016,34.834407649409464
Hospitality jobs,3/1/2016,33.474370948466586
Hospitality jobs,4/1/2016,33.14489965850677
Hospitality jobs,5/1/2016,36.86605337129663
Hospitality jobs,6/1/2016,35.62911355145445
Hospitality jobs,7/1/2016,32.12488781643605
Hospitality jobs,8/1/2016,34.80410039405216
Hospitality jobs,9/1/2016,34.38314188687358
Hospitality jobs,10/1/2016,33.08509929506385
Hospitality jobs,11/1/2016,29.678583550877384
Hospitality jobs,12/1/2016,27.341658779518756
Hospitality jobs,1/1/2017,36.832256044465055
Hospitality jobs,2/1/2017,33.720172774024306
Hospitality jobs,3/1/2017,32.81100214355622
Hospitality jobs,4/1/2017,32.893785114778254
Hospitality jobs,5/1/2017,32.01433329393139
Hospitality jobs,6/1/2017,32.31612943519561
Hospitality jobs,7/1/2017,36.39788599010338
Hospitality jobs,8/1/2017,34.97830766408364
Hospitality jobs,9/1/2017,34.90547036561096
Hospitality jobs,10/1/2017,32.74769636816878
Hospitality jobs,11/1/2017,30.262037369757063
Hospitality jobs,12/1/2017,28.36704286642982
Hospitality jobs,1/1/2018,37.49061266615435
Hospitality jobs,2/1/2018,34.08182876052355
Hospitality jobs,3/1/2018,34.497312990768506
Hospitality jobs,4/1/2018,31.975314736808247
Hospitality jobs,5/1/2018,36.17304855780852
Hospitality jobs,6/1/2018,36.96940919257064
Hospitality jobs,7/1/2018,34.052571079968274
Hospitality jobs,8/1/2018,40.01369725474398
Hospitality jobs,9/1/2018,37.51477883765927
Hospitality jobs,10/1/2018,36.48742937126658
Hospitality jobs,11/1/2018,31.870142356138526
Hospitality jobs,12/1/2018,29.85409503860858
Hospitality jobs,1/1/2019,38.286828601686594
Hospitality jobs,2/1/2019,36.85528591139719
Hospitality jobs,3/1/2019,34.4244754358712
Hospitality jobs,4/1/2019,34.27363673098608
Hospitality jobs,5/1/2019,33.899208083303144
Hospitality jobs,6/1/2019,35.99844904959053
Hospitality jobs,7/1/2019,39.78131477705882
Hospitality jobs,8/1/2019,40.72893465067792
Hospitality jobs,9/1/2019,38.541919749845746
Hospitality jobs,10/1/2019,37.22341935084517
Hospitality jobs,11/1/2019,34.08703412523669
Hospitality jobs,12/1/2019,33.85628844570381
Hospitality jobs,1/1/2020,54.72271728034296
Hospitality jobs,2/1/2020,41.74752782574897
Hospitality jobs,3/1/2020,30.259303459174124
Hospitality jobs,4/1/2020,23.869940598297486
Hospitality jobs,5/1/2020,30.738484070060096
Hospitality jobs,6/1/2020,37.35096489102432
Hospitality jobs,7/1/2020,32.10531892677267
Hospitality jobs,8/1/2020,31.653208903321108
Hospitality jobs,9/1/2020,34.40043676740081
Hospitality jobs,10/1/2020,30.506715131962615
Hospitality jobs,11/1/2020,26.150299103149287
Hospitality jobs,12/1/2020,25.595491721476762
Hospitality jobs,1/1/2021,30.40617577230923
Hospitality jobs,2/1/2021,28.277161490835034
Hospitality jobs,3/1/2021,25.798612797304184
Hospitality jobs,4/1/2021,28.60332652624311
Hospitality jobs,5/1/2021,30.705758650161236
Hospitality jobs,6/1/2021,31.682103625524054
Hospitality jobs,7/1/2021,30.49854483514335
Hospitality jobs,8/1/2021,31.36061290214107
Hospitality jobs,9/1/2021,33.310824323317625
Hospitality jobs,10/1/2021,29.755752293649735
Hospitality jobs,11/1/2021,28.462999389403226
Hospitality jobs,12/1/2021,27.00742756505648
Hospitality jobs,1/1/2022,32.61457681066526
Hospitality jobs,2/1/2022,32.893935077063524
Hospitality jobs,3/1/2022,32.754726106087524
Hospitality jobs,4/1/2022,31.836031665315968
Hospitality jobs,5/1/2022,33.035613708711736
Hospitality jobs,6/1/2022,33.73618897717534
Hospitality jobs,7/1/2022,32.5637470469791
Hospitality jobs,8/1/2022,34.94689721160233
Hospitality jobs,9/1/2022,31.604855083910323
Hospitality jobs,10/1/2022,31.0148836314762
Hospitality jobs,11/1/2022,27.932393715693888
Hospitality jobs,12/1/2022,26.651718899707188
Hospitality jobs,1/1/2023,37.555688573045295
Hospitality jobs,2/1/2023,35.54701015070096
Hospitality jobs,3/1/2023,33.21765053532767
Hospitality jobs,4/1/2023,32.10153527117918
Hospitality jobs,5/1/2023,35.302370428469025
Hospitality jobs,6/1/2023,35.1204038668724
Hospitality jobs,7/1/2023,37.94512251946467
Hospitality jobs,8/1/2023,36.99704015968115
Hospitality jobs,9/1/2023,36.045338513074995
Hospitality jobs,10/1/2023,35.10458842759523
Hospitality jobs,11/1/2023,34.94351150344969
Hospitality jobs,12/1/2023,32.75113913424977
Hospitality jobs,1/1/2024,42.36997597354586
Hospitality jobs,2/1/2024,39.59153751002671
Hospitality jobs,3/1/2024,36.8827125130476
Hospitality jobs,4/1/2024,40.44507921998065
Hospitality jobs,5/1/2024,38.47316160211745
Hospitality jobs,6/1/2024,39.493422737423124
Hospitality jobs,7/1/2024,38.76855902942051
Hospitality jobs,8/1/2024,38.84901071451246
Cleaning services,1/1/2010,157.81408778299829
Cleaning services,2/1/2010,163.98674057340847
Cleaning services,3/1/2010,172.01839413265574
Cleaning services,4/1/2010,151.64631347061913
Cleaning services,5/1/2010,188.58392120390917
Cleaning services,6/1/2010,206.43962691990637
Cleaning services,7/1/2010,167.14865923623813
Cleaning services,8/1/2010,170.34883146223194
Cleaning services,9/1/2010,168.01385534641045
Cleaning services,10/1/2010,144.3759460879146
Cleaning services,11/1/2010,159.5843914111377
Cleaning services,12/1/2010,137.23122130156705
Cleaning services,1/1/2011,176.43337599897498
Cleaning services,2/1/2011,183.0333980761313
Cleaning services,3/1/2011,184.71926882832446
Cleaning services,4/1/2011,177.22104081209596
Cleaning services,5/1/2011,200.09966301233757
Cleaning services,6/1/2011,205.57299982422415
Cleaning services,7/1/2011,213.73406667349434
Cleaning services,8/1/2011,219.45985307430357
Cleaning services,9/1/2011,204.77602762762385
Cleaning services,10/1/2011,190.07587872732344
Cleaning services,11/1/2011,161.9144976734312
Cleaning services,12/1/2011,168.58836065928094
Cleaning services,1/1/2012,186.65452188695397
Cleaning services,2/1/2012,190.2550999243013
Cleaning services,3/1/2012,192.10279898796637
Cleaning services,4/1/2012,192.88930575733525
Cleaning services,5/1/2012,209.4613369085413
Cleaning services,6/1/2012,228.84188390241926
Cleaning services,7/1/2012,222.31396650698002
Cleaning services,8/1/2012,222.90644605043244
Cleaning services,9/1/2012,206.88951771266832
Cleaning services,10/1/2012,195.4442692442492
Cleaning services,11/1/2012,179.03130856953635
Cleaning services,12/1/2012,166.0772100687778
Cleaning services,1/1/2013,189.8054550695624
Cleaning services,2/1/2013,181.3232554959564
Cleaning services,3/1/2013,195.63794204003236
Cleaning services,4/1/2013,214.62786068947025
Cleaning services,5/1/2013,230.77504145359757
Cleaning services,6/1/2013,240.25953785518087
Cleaning services,7/1/2013,235.82388768321027
Cleaning services,8/1/2013,236.76169722244632
Cleaning services,9/1/2013,217.08735739955614
Cleaning services,10/1/2013,199.93289551903413
Cleaning services,11/1/2013,188.83247449519513
Cleaning services,12/1/2013,167.1949618216034
Cleaning services,1/1/2014,190.86349636498315
Cleaning services,2/1/2014,187.37745314591518
Cleaning services,3/1/2014,209.13836182426124
Cleaning services,4/1/2014,225.91995352150792
Cleaning services,5/1/2014,238.48199183982527
Cleaning services,6/1/2014,242.60207829666012
Cleaning services,7/1/2014,237.51635157677535
Cleaning services,8/1/2014,231.6894321694469
Cleaning services,9/1/2014,215.1811706383929
Cleaning services,10/1/2014,205.11008393136186
Cleaning services,11/1/2014,181.42621260962233
Cleaning services,12/1/2014,170.91236463284073
Cleaning services,1/1/2015,185.65361630122044
Cleaning services,2/1/2015,177.48024983934204
Cleaning services,3/1/2015,215.5393048357167
Cleaning services,4/1/2015,214.76696904233492
Cleaning services,5/1/2015,230.62242026970574
Cleaning services,6/1/2015,253.41228291513795
Cleaning services,7/1/2015,261.9441689079548
Cleaning services,8/1/2015,253.57123633266107
Cleaning services,9/1/2015,233.28034641944797
Cleaning services,10/1/2015,210.84580607988977
Cleaning services,11/1/2015,184.0406343647738
Cleaning services,12/1/2015,184.44489670375
Cleaning services,1/1/2016,213.54150575518375
Cleaning services,2/1/2016,246.91238534962233
Cleaning services,3/1/2016,258.04281344103475
Cleaning services,4/1/2016,280.79124910588655
Cleaning services,5/1/2016,286.6041008728785
Cleaning services,6/1/2016,284.5883153886687
Cleaning services,7/1/2016,277.0567592588631
Cleaning services,8/1/2016,280.86609083883343
Cleaning services,9/1/2016,268.9809853833971
Cleaning services,10/1/2016,268.4263005455596
Cleaning services,11/1/2016,260.9659197511718
Cleaning services,12/1/2016,230.7846290955457
Cleaning services,1/1/2017,251.68124102202603
Cleaning services,2/1/2017,262.9899137831581
Cleaning services,3/1/2017,291.9800748908171
Cleaning services,4/1/2017,304.70692523790507
Cleaning services,5/1/2017,323.47388403053475
Cleaning services,6/1/2017,348.3090805806413
Cleaning services,7/1/2017,330.44668034947426
Cleaning services,8/1/2017,300.6388243349279
Cleaning services,9/1/2017,287.3035939199498
Cleaning services,10/1/2017,297.31369954045573
Cleaning services,11/1/2017,264.4838229413648
Cleaning services,12/1/2017,215.35661919196326
Cleaning services,1/1/2018,247.8389420957562
Cleaning services,2/1/2018,280.996179535472
Cleaning services,3/1/2018,265.2551778833659
Cleaning services,4/1/2018,258.14121811187937
Cleaning services,5/1/2018,288.8299993762578
Cleaning services,6/1/2018,306.85872520339893
Cleaning services,7/1/2018,307.6333402800382
Cleaning services,8/1/2018,305.3224106690906
Cleaning services,9/1/2018,275.6530846040295
Cleaning services,10/1/2018,273.98916561917656
Cleaning services,11/1/2018,242.78620448416945
Cleaning services,12/1/2018,224.81894275458615
Cleaning services,1/1/2019,249.31334054134945
Cleaning services,2/1/2019,263.02226350557874
Cleaning services,3/1/2019,279.65607628094347
Cleaning services,4/1/2019,296.0484102560784
Cleaning services,5/1/2019,321.0963363554547
Cleaning services,6/1/2019,332.1888197838488
Cleaning services,7/1/2019,327.8359128278785
Cleaning services,8/1/2019,318.6349104945476
Cleaning services,9/1/2019,306.1798108241141
Cleaning services,10/1/2019,293.6249661449115
Cleaning services,11/1/2019,267.56494629077304
Cleaning services,12/1/2019,261.9894772541047
Cleaning services,1/1/2020,291.29901576954666
Cleaning services,2/1/2020,291.4628795965029
Cleaning services,3/1/2020,273.2844886929768
Cleaning services,4/1/2020,218.36818636656596
Cleaning services,5/1/2020,280.99622950470405
Cleaning services,6/1/2020,363.92099998617556
Cleaning services,7/1/2020,383.6374998928617
Cleaning services,8/1/2020,358.34131760541345
Cleaning services,9/1/2020,363.6208169394117
Cleaning services,10/1/2020,372.42045478237145
Cleaning services,11/1/2020,348.3332349272983
Cleaning services,12/1/2020,325.1248715640391
Cleaning services,1/1/2021,340.08353409431925
Cleaning services,2/1/2021,349.26750347610135
Cleaning services,3/1/2021,394.9580063384423
Cleaning services,4/1/2021,461.90793017395754
Cleaning services,5/1/2021,479.9869537144795
Cleaning services,6/1/2021,502.84753961760015
Cleaning services,7/1/2021,500.997407703522
Cleaning services,8/1/2021,473.3969302734424
Cleaning services,9/1/2021,478.65174154931583
Cleaning services,10/1/2021,453.4164732229516
Cleaning services,11/1/2021,435.52170190818475
Cleaning services,12/1/2021,376.1694604960925
Cleaning services,1/1/2022,347.71182772936726
Cleaning services,2/1/2022,345.3508867463735
Cleaning services,3/1/2022,378.9106278217262
Cleaning services,4/1/2022,375.8271847426131
Cleaning services,5/1/2022,381.76398217754723
Cleaning services,6/1/2022,405.88557717259044
Cleaning services,7/1/2022,403.11585339774354
Cleaning services,8/1/2022,400.6643466209916
Cleaning services,9/1/2022,363.40356936409046
Cleaning services,10/1/2022,351.92784025732703
Cleaning services,11/1/2022,325.45423465790964
Cleaning services,12/1/2022,317.52676679499274
Cleaning services,1/1/2023,367.6084868377735
Cleaning services,2/1/2023,359.25204308437725
Cleaning services,3/1/2023,363.61380714300105
Cleaning services,4/1/2023,385.270778605829
Cleaning services,5/1/2023,435.1948682505051
Cleaning services,6/1/2023,439.0972772658279
Cleaning services,7/1/2023,429.6253910001869
Cleaning services,8/1/2023,410.80889736890776
Cleaning services,9/1/2023,367.1906939934619
Cleaning services,10/1/2023,362.0897417516626
Cleaning services,11/1/2023,365.85284742369515
Cleaning services,12/1/2023,335.80292648907687
Cleaning services,1/1/2024,355.9382226907395
Cleaning services,2/1/2024,360.11619327374245
Cleaning services,3/1/2024,378.20398544334154
Cleaning services,4/1/2024,379.7116284172166
Cleaning services,5/1/2024,388.83174916206406
Cleaning services,6/1/2024,403.62794695052526
Cleaning services,7/1/2024,397.4099565500977
Cleaning services,8/1/2024,412.5460401105452
Property management,1/1/2010,1049.9305055780933
Property management,2/1/2010,1082.055041544304
Property management,3/1/2010,1157.0791011329964
Property management,4/1/2010,1147.67226281435
Property management,5/1/2010,1178.0567405363975
Property management,6/1/2010,1266.6987977806714
Property management,7/1/2010,1168.1990506000413
Property management,8/1/2010,1087.2616856146842
Property management,9/1/2010,974.3507494614144
Property management,10/1/2010,881.0021780909958
Property management,11/1/2010,844.4506591237316
Property management,12/1/2010,830.1023634165414
Property management,1/1/2011,1147.0999166059205
Property management,2/1/2011,1165.4710992981002
Property management,3/1/2011,1156.96381178139
Property management,4/1/2011,1161.2299703812757
Property management,5/1/2011,1227.3292531691843
Property management,6/1/2011,1365.0991540534308
Property management,7/1/2011,1334.9220436054593
Property management,8/1/2011,1308.837409897147
Property management,9/1/2011,1117.1358991961306
Property management,10/1/2011,1035.1420629543463
Property management,11/1/2011,924.4659009589091
Property management,12/1/2011,916.4076295213248
Property management,1/1/2012,1177.9374887798435
Property management,2/1/2012,1139.4163497788363
Property management,3/1/2012,1147.3617437045828
Property management,4/1/2012,1195.618423105734
Property management,5/1/2012,1253.1004861449933
Property management,6/1/2012,1285.008592273303
Property management,7/1/2012,1299.8896917420434
Property management,8/1/2012,1188.9959920513925
Property management,9/1/2012,1000.5669425698212
Property management,10/1/2012,961.5231679390768
Property management,11/1/2012,836.4344167085436
Property management,12/1/2012,780.4709317539015
Property management,1/1/2013,1076.7551792193753
Property management,2/1/2013,1081.852348784695
Property management,3/1/2013,1057.762944145757
Property management,4/1/2013,1151.0562777415876
Property management,5/1/2013,1183.6246480363734
Property management,6/1/2013,1193.3306459683968
Property management,7/1/2013,1239.394472090192
Property management,8/1/2013,1156.3835371501523
Property management,9/1/2013,995.7853163448897
Property management,10/1/2013,941.6973288190724
Property management,11/1/2013,854.7172450512885
Property management,12/1/2013,823.9504305950579
Property management,1/1/2014,1100.7826737852106
Property management,2/1/2014,1086.2945891409265
Property management,3/1/2014,1080.1584552917632
Property management,4/1/2014,1160.0201284966702
Property management,5/1/2014,1187.2684625063557
Property management,6/1/2014,1216.3914388530136
Property management,7/1/2014,1269.4604149173522
Property management,8/1/2014,1115.269756313282
Property management,9/1/2014,1000.3954952954316
Property management,10/1/2014,919.7907236121546
Property management,11/1/2014,789.181659758943
Property management,12/1/2014,802.5102889421644
Property management,1/1/2015,1006.330729523827
Property management,2/1/2015,1028.9833862298397
Property management,3/1/2015,1077.4301323622599
Property management,4/1/2015,1089.5676296325573
Property management,5/1/2015,1072.9775660434277
Property management,6/1/2015,1222.02178995118
Property management,7/1/2015,1253.0060371969169
Property management,8/1/2015,1136.6741713285517
Property management,9/1/2015,965.0928034926408
Property management,10/1/2015,904.2604514337916
Property management,11/1/2015,771.2685707564323
Property management,12/1/2015,777.0186726420123
Property management,1/1/2016,1002.4245602696359
Property management,2/1/2016,1101.340615527999
Property management,3/1/2016,1113.6392857633434
Property management,4/1/2016,1166.8932207235046
Property management,5/1/2016,1140.0745351298096
Property management,6/1/2016,1168.8315058916348
Property management,7/1/2016,1162.4269192109311
Property management,8/1/2016,1135.6082811951012
Property management,9/1/2016,1005.1631424686744
Property management,10/1/2016,929.4339935763477
Property management,11/1/2016,845.0332655528513
Property management,12/1/2016,828.1657456395819
Property management,1/1/2017,1017.4283433863476
Property management,2/1/2017,1083.5865143597077
Property management,3/1/2017,1105.7911023422835
Property management,4/1/2017,1106.9268815056855
Property management,5/1/2017,1150.6731232615589
Property management,6/1/2017,1231.3570786824273
Property management,7/1/2017,1197.4022510559832
Property management,8/1/2017,1119.3276532827774
Property management,9/1/2017,981.0003543320119
Property management,10/1/2017,965.1501667888118
Property management,11/1/2017,902.8959941316612
Property management,12/1/2017,837.8414793706683
Property management,1/1/2018,1044.159099442999
Property management,2/1/2018,1070.436400239386
Property management,3/1/2018,1064.9253517673794
Property management,4/1/2018,1063.0160883636677
Property management,5/1/2018,1111.6186796914371
Property management,6/1/2018,1163.1107409840486
Property management,7/1/2018,1170.7255358006105
Property management,8/1/2018,1124.0837147960408
Property management,9/1/2018,962.8386141917922
Property management,10/1/2018,924.0055760803651
Property management,11/1/2018,845.0930084396083
Property management,12/1/2018,794.9266106080316
Property management,1/1/2019,1007.8153567414025
Property management,2/1/2019,1067.4592560856197
Property management,3/1/2019,1079.6173547934009
Property management,4/1/2019,1104.514189445066
Property management,5/1/2019,1129.9044079022926
Property management,6/1/2019,1184.916928361099
Property management,7/1/2019,1234.4348124859068
Property management,8/1/2019,1148.6183896609095
Property management,9/1/2019,1012.1457651910772
Property management,10/1/2019,981.5098554272985
Property management,11/1/2019,861.9350754681918
Property management,12/1/2019,850.1199080586624
Property management,1/1/2020,1040.9371475164592
Property management,2/1/2020,1050.854627251111
Property management,3/1/2020,928.8441837410612
Property management,4/1/2020,889.6047382910691
Property management,5/1/2020,1005.7061161496201
Property management,6/1/2020,1151.9583428175254
Property management,7/1/2020,1178.6878444856693
Property management,8/1/2020,1038.8750467164236
Property management,9/1/2020,1025.6356144568692
Property management,10/1/2020,1025.8550147860137
Property management,11/1/2020,860.2104013115913
Property management,12/1/2020,893.7318724819811
Property management,1/1/2021,1029.180548617249
Property management,2/1/2021,1100.0981905069914
Property management,3/1/2021,1176.6261636820016
Property management,4/1/2021,1250.0682100631086
Property management,5/1/2021,1227.517737745421
Property management,6/1/2021,1323.4718831429832
Property management,7/1/2021,1304.209894210142
Property management,8/1/2021,1250.8010245620692
Property management,9/1/2021,1164.8256004312695
Property management,10/1/2021,1092.1316215043544
Property management,11/1/2021,1037.8358558923537
Property management,12/1/2021,999.8183671083008
Property management,1/1/2022,1207.1126451814835
Property management,2/1/2022,1289.4765432511015
Property management,3/1/2022,1345.8167367514927
Property management,4/1/2022,1310.3034276912135
Property management,5/1/2022,1289.7225937649976
Property management,6/1/2022,1351.1752937936906
Property management,7/1/2022,1323.8484706212494
Property management,8/1/2022,1320.1389755528787
Property management,9/1/2022,1140.5744068232823
Property management,10/1/2022,1089.2992731865886
Property management,11/1/2022,990.0843413869538
Property management,12/1/2022,997.4679117857133
Property management,1/1/2023,1207.1802174798418
Property management,2/1/2023,1239.2655158462367
Property management,3/1/2023,1235.8283662349736
Property management,4/1/2023,1203.654918040107
Property management,5/1/2023,1280.6680581944024
Property management,6/1/2023,1313.4856129994662
Property management,7/1/2023,1316.1388225606859
Property management,8/1/2023,1269.8559077168622
Property management,9/1/2023,1122.3822742436391
Property management,10/1/2023,1112.878307380818
Property management,11/1/2023,1027.5893144031543
Property management,12/1/2023,985.4789692922302
Property management,1/1/2024,1182.1001414578695
Property management,2/1/2024,1227.5866422092356
Property management,3/1/2024,1185.2680712353342
Property management,4/1/2024,1228.169279485177
Property management,5/1/2024,1205.1180060625495
Property management,6/1/2024,1230.702904639708
Property management,7/1/2024,1241.48468407444
Property management,8/1/2024,1182.26065452543
Gig economy work,1/1/2010,0
Gig economy work,2/1/2010,0
Gig economy work,3/1/2010,0
Gig economy work,4/1/2010,0
Gig economy work,5/1/2010,0
Gig economy work,6/1/2010,0
Gig economy work,7/1/2010,0
Gig economy work,8/1/2010,0
Gig economy work,9/1/2010,0
Gig economy work,10/1/2010,0
Gig economy work,11/1/2010,0
Gig economy work,12/1/2010,0
Gig economy work,1/1/2011,0
Gig economy work,2/1/2011,0
Gig economy work,3/1/2011,0
Gig economy work,4/1/2011,0
Gig economy work,5/1/2011,0
Gig economy work,6/1/2011,0
Gig economy work,7/1/2011,0
Gig economy work,8/1/2011,0
Gig economy work,9/1/2011,0
Gig economy work,10/1/2011,0
Gig economy work,11/1/2011,0
Gig economy work,12/1/2011,0
Gig economy work,1/1/2012,0
Gig economy work,2/1/2012,0
Gig economy work,3/1/2012,0
Gig economy work,4/1/2012,0
Gig economy work,5/1/2012,0
Gig economy work,6/1/2012,0
Gig economy work,7/1/2012,0
Gig economy work,8/1/2012,0
Gig economy work,9/1/2012,0
Gig economy work,10/1/2012,0
Gig economy work,11/1/2012,0
Gig economy work,12/1/2012,0
Gig economy work,1/1/2013,0
Gig economy work,2/1/2013,0
Gig economy work,3/1/2013,0
Gig economy work,4/1/2013,0
Gig economy work,5/1/2013,0
Gig economy work,6/1/2013,0
Gig economy work,7/1/2013,0
Gig economy work,8/1/2013,0
Gig economy work,9/1/2013,0
Gig economy work,10/1/2013,0
Gig economy work,11/1/2013,0
Gig economy work,12/1/2013,0
Gig economy work,1/1/2014,0
Gig economy work,2/1/2014,0
Gig economy work,3/1/2014,0
Gig economy work,4/1/2014,0
Gig economy work,5/1/2014,0
Gig economy work,6/1/2014,0
Gig economy work,7/1/2014,0
Gig economy work,8/1/2014,0
Gig economy work,9/1/2014,0
Gig economy work,10/1/2014,0
Gig economy work,11/1/2014,0
Gig economy work,12/1/2014,0
Gig economy work,1/1/2015,0
Gig economy work,2/1/2015,0
Gig economy work,3/1/2015,0
Gig economy work,4/1/2015,0
Gig economy work,5/1/2015,0
Gig economy work,6/1/2015,0
Gig economy work,7/1/2015,0
Gig economy work,8/1/2015,0
Gig economy work,9/1/2015,0
Gig economy work,10/1/2015,0
Gig economy work,11/1/2015,0
Gig economy work,12/1/2015,0
Gig economy work,1/1/2016,0
Gig economy work,2/1/2016,0
Gig economy work,3/1/2016,0
Gig economy work,4/1/2016,0
Gig economy work,5/1/2016,0
Gig economy work,6/1/2016,0
Gig economy work,7/1/2016,0
Gig economy work,8/1/2016,0
Gig economy work,9/1/2016,0
Gig economy work,10/1/2016,0.47780006365277755
Gig economy work,11/1/2016,0.49355113419444624
Gig economy work,12/1/2016,0
Gig economy work,1/1/2017,0
Gig economy work,2/1/2017,0
Gig economy work,3/1/2017,0
Gig economy work,4/1/2017,0
Gig economy work,5/1/2017,0
Gig economy work,6/1/2017,0
Gig economy work,7/1/2017,0
Gig economy work,8/1/2017,0
Gig economy work,9/1/2017,0
Gig economy work,10/1/2017,0
Gig economy work,11/1/2017,0.35278265953899673
Gig economy work,12/1/2017,0
Gig economy work,1/1/2018,0.48968814850957676
Gig economy work,2/1/2018,0
Gig economy work,3/1/2018,0.533436808118292
Gig economy work,4/1/2018,0.5020572994008092
Gig economy work,5/1/2018,0.5854247881535309
Gig economy work,6/1/2018,0.9929255203077014
Gig economy work,7/1/2018,0.5950591387701106
Gig economy work,8/1/2018,0.47076186173382123
Gig economy work,9/1/2018,0.67004959305626
Gig economy work,10/1/2018,0.5425581625221136
Gig economy work,11/1/2018,0.5853542236365707
Gig economy work,12/1/2018,0.5465632980758905
Gig economy work,1/1/2019,0.3479322803525849
Gig economy work,2/1/2019,0.7778684051486419
Gig economy work,3/1/2019,0.6711414899117384
Gig economy work,4/1/2019,0.7950449596869824
Gig economy work,5/1/2019,0.5290471919881449
Gig economy work,6/1/2019,0.4731259690614427
Gig economy work,7/1/2019,0.6441546173192604
Gig economy work,8/1/2019,0.770679061367086
Gig economy work,9/1/2019,0.702782909624982
Gig economy work,10/1/2019,0.6956848102100036
Gig economy work,11/1/2019,0.6651885177215447
Gig economy work,12/1/2019,0.5542642684418141
Gig economy work,1/1/2020,0.8419287066683526
Gig economy work,2/1/2020,0.6782353459020679
Gig economy work,3/1/2020,1.117630702871979
Gig economy work,4/1/2020,1.1227485276254878
Gig economy work,5/1/2020,0.8213920190671155
Gig economy work,6/1/2020,0.6659842153890245
Gig economy work,7/1/2020,0.5785480952214755
Gig economy work,8/1/2020,0.5684443759942734
Gig economy work,9/1/2020,0.45064540149537374
Gig economy work,10/1/2020,0.5427076193108482
Gig economy work,11/1/2020,0.5883108256484731
Gig economy work,12/1/2020,0.5271092895635726
Gig economy work,1/1/2021,0.5809733161266372
Gig economy work,2/1/2021,0.6157895400051305
Gig economy work,3/1/2021,0.3456891484924217
