Term,Date,Value
Airbnb regulations,4/1/2014,0
Airbnb regulations,5/1/2014,0
Airbnb regulations,6/1/2014,0
Airbnb regulations,7/1/2014,0
Airbnb regulations,8/1/2014,0
Airbnb regulations,9/1/2014,0
Airbnb regulations,10/1/2014,0
Airbnb regulations,11/1/2014,0
Airbnb regulations,12/1/2014,0
Airbnb regulations,1/1/2015,0.4987942116854808
Airbnb regulations,2/1/2015,0
Airbnb regulations,3/1/2015,0
Airbnb regulations,4/1/2015,0.500754768318638
Airbnb regulations,5/1/2015,0.5465937143448666
Airbnb regulations,6/1/2015,0.5743800896782333
Airbnb regulations,7/1/2015,0
Airbnb regulations,8/1/2015,0
Airbnb regulations,9/1/2015,0
Airbnb regulations,10/1/2015,0.7661290477163616
Airbnb regulations,11/1/2015,0.7171934925673451
Airbnb regulations,12/1/2015,0.5452349544236105
Airbnb regulations,1/1/2016,0.4988760072311675
Airbnb regulations,2/1/2016,0.8692357706546555
Airbnb regulations,3/1/2016,0.5929693528831318
Airbnb regulations,4/1/2016,0.7479554220955222
Airbnb regulations,5/1/2016,0.8601436132041401
Airbnb regulations,6/1/2016,1.5613023140743798
Airbnb regulations,7/1/2016,1.3426623676197242
Airbnb regulations,8/1/2016,0.7667459046836053
Airbnb regulations,9/1/2016,0.8498343581102351
Airbnb regulations,10/1/2016,1.3504498891795715
Airbnb regulations,11/1/2016,1.2390759622189313
Airbnb regulations,12/1/2016,1.1623224202359783
Airbnb regulations,1/1/2017,1.237074587917812
Airbnb regulations,2/1/2017,1.0023539181333643
Airbnb regulations,3/1/2017,1.201113400918487
Airbnb regulations,4/1/2017,1.3549847865863445
Airbnb regulations,5/1/2017,1.5496217264969954
Airbnb regulations,6/1/2017,1.7256939775271316
Airbnb regulations,7/1/2017,1.6296072098801535
Airbnb regulations,8/1/2017,1.5095631778829144
Airbnb regulations,9/1/2017,1.3502417782920424
Airbnb regulations,10/1/2017,1.4787137676503868
Airbnb regulations,11/1/2017,1.54722654380515
Airbnb regulations,12/1/2017,1.5590594240267879
Airbnb regulations,1/1/2018,1.640574275192699
Airbnb regulations,2/1/2018,1.8905753579460987
Airbnb regulations,3/1/2018,1.3117379224172594
Airbnb regulations,4/1/2018,2.09192734668383
Airbnb regulations,5/1/2018,2.5579138412836855
Airbnb regulations,6/1/2018,2.2673265397705977
Airbnb regulations,7/1/2018,2.350140390090935
Airbnb regulations,8/1/2018,2.0972068567737003
Airbnb regulations,9/1/2018,2.288538770294541
Airbnb regulations,10/1/2018,2.2434962002045133
Airbnb regulations,11/1/2018,1.7402023483708327
Airbnb regulations,12/1/2018,1.8347534662851712
Airbnb regulations,1/1/2019,2.762517925069709
Airbnb regulations,2/1/2019,2.4557243999528025
Airbnb regulations,3/1/2019,2.119681178267963
Airbnb regulations,4/1/2019,2.4141193431558503
Airbnb regulations,5/1/2019,2.792338724931847
Airbnb regulations,6/1/2019,2.5300291695350245
Airbnb regulations,7/1/2019,2.7712512841827164
Airbnb regulations,8/1/2019,2.8743315668404454
Airbnb regulations,9/1/2019,2.4155995332962674
Airbnb regulations,10/1/2019,2.7733978939242103
Airbnb regulations,11/1/2019,2.871296715603063
Airbnb regulations,12/1/2019,2.1267506886591176
Airbnb regulations,1/1/2020,2.7374573367521973
Airbnb regulations,2/1/2020,2.143223320198976
Airbnb regulations,3/1/2020,1.292818985931192
Airbnb regulations,4/1/2020,1.2709484769087953
Airbnb regulations,5/1/2020,1.9962011467549419
Airbnb regulations,6/1/2020,1.8308379462811988
Airbnb regulations,7/1/2020,2.056340046476355
Airbnb regulations,8/1/2020,1.9400043514757612
Airbnb regulations,9/1/2020,1.7120447242555077
Airbnb regulations,10/1/2020,1.3807315828178945
Airbnb regulations,11/1/2020,1.3761712509749193
Airbnb regulations,12/1/2020,1.9934162431700824
Airbnb regulations,1/1/2021,1.924517416426108
Airbnb regulations,2/1/2021,2.0288299884369607
Airbnb regulations,3/1/2021,2.068284554705401
Airbnb regulations,4/1/2021,2.1967992926827207
Airbnb regulations,5/1/2021,2.619461131922558
Airbnb regulations,6/1/2021,3.0944162587348587
Airbnb regulations,7/1/2021,2.8816368267401957
Airbnb regulations,8/1/2021,2.479323566578829
Airbnb regulations,9/1/2021,2.4780465710895987
Airbnb regulations,10/1/2021,2.661809836388282
Airbnb regulations,11/1/2021,2.3121992315579165
Airbnb regulations,12/1/2021,2.0429798887588007
Airbnb regulations,1/1/2022,3.7444808891378774
Airbnb regulations,2/1/2022,3.6078079636241585
Airbnb regulations,3/1/2022,4.479298537691739
Airbnb regulations,4/1/2022,4.249577306648579
Airbnb regulations,5/1/2022,4.101634836760476
Airbnb regulations,6/1/2022,4.688264854385495
Airbnb regulations,7/1/2022,4.51538750871832
Airbnb regulations,8/1/2022,4.209383609258421
Airbnb regulations,9/1/2022,4.285678441402568
Airbnb regulations,10/1/2022,4.077217912761835
Airbnb regulations,11/1/2022,3.4660664116099458
Airbnb regulations,12/1/2022,3.2193654644464704
Airbnb regulations,1/1/2023,4.1337422690960235
Airbnb regulations,2/1/2023,4.209995256224414
Airbnb regulations,3/1/2023,3.47935830917909
Airbnb regulations,4/1/2023,4.294604920978014
Airbnb regulations,5/1/2023,4.15981967358203
Airbnb regulations,6/1/2023,4.302964303370971
Airbnb regulations,7/1/2023,4.467083788433405
Airbnb regulations,8/1/2023,4.828035388146485
Airbnb regulations,9/1/2023,4.725950089782786
Airbnb regulations,10/1/2023,3.8858343883289144
Airbnb regulations,11/1/2023,3.1312136186256403
Airbnb regulations,12/1/2023,2.8641982773115626
Airbnb regulations,1/1/2024,3.2899786088328287
Airbnb regulations,2/1/2024,3.5682302041025626
Airbnb regulations,3/1/2024,3.523975205629363
Airbnb regulations,4/1/2024,3.480227128289692
Airbnb regulations,5/1/2024,3.3736672251417312
Airbnb regulations,6/1/2024,3.5648310694904066
Airbnb regulations,7/1/2024,3.8581631092027413
Airbnb regulations,8/1/2024,3.3656040895511596
Vacation rental ordinances,1/1/2010,0
Vacation rental ordinances,2/1/2010,0
Vacation rental ordinances,3/1/2010,0
Vacation rental ordinances,4/1/2010,0
Vacation rental ordinances,5/1/2010,0
Vacation rental ordinances,6/1/2010,0
Vacation rental ordinances,7/1/2010,0
Vacation rental ordinances,8/1/2010,0
Vacation rental ordinances,9/1/2010,0
Vacation rental ordinances,10/1/2010,0
Vacation rental ordinances,11/1/2010,0
Vacation rental ordinances,12/1/2010,0
Vacation rental ordinances,1/1/2011,0
Vacation rental ordinances,2/1/2011,0
Vacation rental ordinances,3/1/2011,0
Vacation rental ordinances,4/1/2011,0
Vacation rental ordinances,5/1/2011,0
Vacation rental ordinances,6/1/2011,0
Vacation rental ordinances,7/1/2011,0
Vacation rental ordinances,8/1/2011,0
Vacation rental ordinances,9/1/2011,0
Vacation rental ordinances,10/1/2011,0
Vacation rental ordinances,11/1/2011,0
Vacation rental ordinances,12/1/2011,0
Vacation rental ordinances,1/1/2012,0
Vacation rental ordinances,2/1/2012,0
Vacation rental ordinances,3/1/2012,0
Vacation rental ordinances,4/1/2012,0
Vacation rental ordinances,5/1/2012,0
Vacation rental ordinances,6/1/2012,0
Vacation rental ordinances,7/1/2012,0
Vacation rental ordinances,8/1/2012,0
Vacation rental ordinances,9/1/2012,0
Vacation rental ordinances,10/1/2012,0
Vacation rental ordinances,11/1/2012,0
Vacation rental ordinances,12/1/2012,0
Vacation rental ordinances,1/1/2013,0
Vacation rental ordinances,2/1/2013,0
Vacation rental ordinances,3/1/2013,0
Vacation rental ordinances,4/1/2013,0
Vacation rental ordinances,5/1/2013,0
Vacation rental ordinances,6/1/2013,0
Vacation rental ordinances,7/1/2013,0
Vacation rental ordinances,8/1/2013,0
Vacation rental ordinances,9/1/2013,0
Vacation rental ordinances,10/1/2013,0
Vacation rental ordinances,11/1/2013,0
Vacation rental ordinances,12/1/2013,0
Vacation rental ordinances,1/1/2014,0
Vacation rental ordinances,2/1/2014,0
Vacation rental ordinances,3/1/2014,0
Vacation rental ordinances,4/1/2014,0
Vacation rental ordinances,5/1/2014,0
Vacation rental ordinances,6/1/2014,0
Vacation rental ordinances,7/1/2014,0
Vacation rental ordinances,8/1/2014,0
Vacation rental ordinances,9/1/2014,0
Vacation rental ordinances,10/1/2014,0
Vacation rental ordinances,11/1/2014,0
Vacation rental ordinances,12/1/2014,0
Vacation rental ordinances,1/1/2015,0
Vacation rental ordinances,2/1/2015,0
Vacation rental ordinances,3/1/2015,0
Vacation rental ordinances,4/1/2015,0
Vacation rental ordinances,5/1/2015,0
Vacation rental ordinances,6/1/2015,0.5239193934081677
Vacation rental ordinances,7/1/2015,0
Vacation rental ordinances,8/1/2015,0
Vacation rental ordinances,9/1/2015,0
Vacation rental ordinances,10/1/2015,0
Vacation rental ordinances,11/1/2015,0
Vacation rental ordinances,12/1/2015,0
Vacation rental ordinances,1/1/2016,0
Vacation rental ordinances,2/1/2016,0
Vacation rental ordinances,3/1/2016,0
Vacation rental ordinances,4/1/2016,0
Vacation rental ordinances,5/1/2016,0
Vacation rental ordinances,6/1/2016,0
Vacation rental ordinances,7/1/2016,0
Vacation rental ordinances,8/1/2016,0
Vacation rental ordinances,9/1/2016,0
Vacation rental ordinances,10/1/2016,0
Vacation rental ordinances,11/1/2016,0
Vacation rental ordinances,12/1/2016,0
Vacation rental ordinances,1/1/2017,0
Vacation rental ordinances,2/1/2017,0
Vacation rental ordinances,3/1/2017,0
Vacation rental ordinances,4/1/2017,0
Vacation rental ordinances,5/1/2017,0
Vacation rental ordinances,6/1/2017,0
Vacation rental ordinances,7/1/2017,0
Vacation rental ordinances,8/1/2017,0
Vacation rental ordinances,9/1/2017,0
Vacation rental ordinances,10/1/2017,0
Vacation rental ordinances,11/1/2017,0
Vacation rental ordinances,12/1/2017,0
Vacation rental ordinances,1/1/2018,0
Vacation rental ordinances,2/1/2018,0
Vacation rental ordinances,3/1/2018,0
Vacation rental ordinances,4/1/2018,0
Vacation rental ordinances,5/1/2018,0
Vacation rental ordinances,6/1/2018,0
Vacation rental ordinances,7/1/2018,0
Vacation rental ordinances,8/1/2018,0
Vacation rental ordinances,9/1/2018,0
Vacation rental ordinances,10/1/2018,0
Vacation rental ordinances,11/1/2018,0
Vacation rental ordinances,12/1/2018,0
Vacation rental ordinances,1/1/2019,0
Vacation rental ordinances,2/1/2019,0
Vacation rental ordinances,3/1/2019,0
Vacation rental ordinances,4/1/2019,0
Vacation rental ordinances,5/1/2019,0
Vacation rental ordinances,6/1/2019,0
Vacation rental ordinances,7/1/2019,0
Vacation rental ordinances,8/1/2019,0
Vacation rental ordinances,9/1/2019,0
Vacation rental ordinances,10/1/2019,0
Vacation rental ordinances,11/1/2019,0
Vacation rental ordinances,12/1/2019,0
Vacation rental ordinances,1/1/2020,0
Vacation rental ordinances,2/1/2020,0
Vacation rental ordinances,3/1/2020,0
Vacation rental ordinances,4/1/2020,0
Vacation rental ordinances,5/1/2020,0
Vacation rental ordinances,6/1/2020,0
Vacation rental ordinances,7/1/2020,0
Vacation rental ordinances,8/1/2020,0
Vacation rental ordinances,9/1/2020,0
Vacation rental ordinances,10/1/2020,0
Vacation rental ordinances,11/1/2020,0
Vacation rental ordinances,12/1/2020,0
Vacation rental ordinances,1/1/2021,0
Vacation rental ordinances,2/1/2021,0
Vacation rental ordinances,3/1/2021,0
Vacation rental ordinances,4/1/2021,0
Vacation rental ordinances,5/1/2021,0
Vacation rental ordinances,6/1/2021,0
Vacation rental ordinances,7/1/2021,0
Vacation rental ordinances,8/1/2021,0
Vacation rental ordinances,9/1/2021,0
Vacation rental ordinances,10/1/2021,0
Vacation rental ordinances,11/1/2021,0
Vacation rental ordinances,12/1/2021,0
Vacation rental ordinances,1/1/2022,0
Vacation rental ordinances,2/1/2022,0
Vacation rental ordinances,3/1/2022,0
Vacation rental ordinances,4/1/2022,0
Vacation rental ordinances,5/1/2022,0
Vacation rental ordinances,6/1/2022,0
Vacation rental ordinances,7/1/2022,0
Vacation rental ordinances,8/1/2022,0
Vacation rental ordinances,9/1/2022,0
Vacation rental ordinances,10/1/2022,0
Vacation rental ordinances,11/1/2022,0
Vacation rental ordinances,12/1/2022,0
Vacation rental ordinances,1/1/2023,0
Vacation rental ordinances,2/1/2023,0
Vacation rental ordinances,3/1/2023,0
Vacation rental ordinances,4/1/2023,0
Vacation rental ordinances,5/1/2023,0
Vacation rental ordinances,6/1/2023,0
Vacation rental ordinances,7/1/2023,0
Vacation rental ordinances,8/1/2023,0.32105668592596226
Vacation rental ordinances,9/1/2023,0
Vacation rental ordinances,10/1/2023,0
Vacation rental ordinances,11/1/2023,0
Vacation rental ordinances,12/1/2023,0
Vacation rental ordinances,1/1/2024,0
Vacation rental ordinances,2/1/2024,0
Vacation rental ordinances,3/1/2024,0
Vacation rental ordinances,4/1/2024,0
Vacation rental ordinances,5/1/2024,0
Vacation rental ordinances,6/1/2024,0
Vacation rental ordinances,7/1/2024,0
Vacation rental ordinances,8/1/2024,0
Home-sharing restrictions,1/1/2010,0
Home-sharing restrictions,2/1/2010,0
Home-sharing restrictions,3/1/2010,0
Home-sharing restrictions,4/1/2010,0
Home-sharing restrictions,5/1/2010,0
Home-sharing restrictions,6/1/2010,0
Home-sharing restrictions,7/1/2010,0
Home-sharing restrictions,8/1/2010,0
Home-sharing restrictions,9/1/2010,0
Home-sharing restrictions,10/1/2010,0
Home-sharing restrictions,11/1/2010,0
Home-sharing restrictions,12/1/2010,0
Home-sharing restrictions,1/1/2011,0
Home-sharing restrictions,2/1/2011,0
Home-sharing restrictions,3/1/2011,0
Home-sharing restrictions,4/1/2011,0
Home-sharing restrictions,5/1/2011,0
Home-sharing restrictions,6/1/2011,0
Home-sharing restrictions,7/1/2011,0
Home-sharing restrictions,8/1/2011,0
Home-sharing restrictions,9/1/2011,0
Home-sharing restrictions,10/1/2011,0
Home-sharing restrictions,11/1/2011,0
Home-sharing restrictions,12/1/2011,0
Home-sharing restrictions,1/1/2012,0
Home-sharing restrictions,2/1/2012,0
Home-sharing restrictions,3/1/2012,0
Home-sharing restrictions,4/1/2012,0
Home-sharing restrictions,5/1/2012,0
Home-sharing restrictions,6/1/2012,0
Home-sharing restrictions,7/1/2012,0
Home-sharing restrictions,8/1/2012,0
Home-sharing restrictions,9/1/2012,0
Home-sharing restrictions,10/1/2012,0
Home-sharing restrictions,11/1/2012,0
Home-sharing restrictions,12/1/2012,0
Home-sharing restrictions,1/1/2013,0
Home-sharing restrictions,2/1/2013,0
Home-sharing restrictions,3/1/2013,0
Home-sharing restrictions,4/1/2013,0
Home-sharing restrictions,5/1/2013,0
Home-sharing restrictions,6/1/2013,0
Home-sharing restrictions,7/1/2013,0
Home-sharing restrictions,8/1/2013,0
Home-sharing restrictions,9/1/2013,0
Home-sharing restrictions,10/1/2013,0
Home-sharing restrictions,11/1/2013,0
Home-sharing restrictions,12/1/2013,0
Home-sharing restrictions,1/1/2014,0
Home-sharing restrictions,2/1/2014,0
Home-sharing restrictions,3/1/2014,0
Home-sharing restrictions,4/1/2014,0
Home-sharing restrictions,5/1/2014,0
Home-sharing restrictions,6/1/2014,0
Home-sharing restrictions,7/1/2014,0
Home-sharing restrictions,8/1/2014,0
Home-sharing restrictions,9/1/2014,0
Home-sharing restrictions,10/1/2014,0
Home-sharing restrictions,11/1/2014,0
Home-sharing restrictions,12/1/2014,0
Home-sharing restrictions,1/1/2015,0
Home-sharing restrictions,2/1/2015,0
Home-sharing restrictions,3/1/2015,0
Home-sharing restrictions,4/1/2015,0
Home-sharing restrictions,5/1/2015,0
Home-sharing restrictions,6/1/2015,0
Home-sharing restrictions,7/1/2015,0
Home-sharing restrictions,8/1/2015,0
Home-sharing restrictions,9/1/2015,0
Home-sharing restrictions,10/1/2015,0
Home-sharing restrictions,11/1/2015,0
Home-sharing restrictions,12/1/2015,0
Home-sharing restrictions,1/1/2016,0
Home-sharing restrictions,2/1/2016,0
Home-sharing restrictions,3/1/2016,0
Home-sharing restrictions,4/1/2016,0
Home-sharing restrictions,5/1/2016,0
Home-sharing restrictions,6/1/2016,0
Home-sharing restrictions,7/1/2016,0
Home-sharing restrictions,8/1/2016,0
Home-sharing restrictions,9/1/2016,0
Home-sharing restrictions,10/1/2016,0
Home-sharing restrictions,11/1/2016,0
Home-sharing restrictions,12/1/2016,0
Home-sharing restrictions,1/1/2017,0
Home-sharing restrictions,2/1/2017,0
Home-sharing restrictions,3/1/2017,0
Home-sharing restrictions,4/1/2017,0
Home-sharing restrictions,5/1/2017,0
Home-sharing restrictions,6/1/2017,0
Home-sharing restrictions,7/1/2017,0
Home-sharing restrictions,8/1/2017,0
Home-sharing restrictions,9/1/2017,0
Home-sharing restrictions,10/1/2017,0
Home-sharing restrictions,11/1/2017,0
Home-sharing restrictions,12/1/2017,0
Home-sharing restrictions,1/1/2018,0
Home-sharing restrictions,2/1/2018,0
Home-sharing restrictions,3/1/2018,0
Home-sharing restrictions,4/1/2018,0
Home-sharing restrictions,5/1/2018,0
Home-sharing restrictions,6/1/2018,0
Home-sharing restrictions,7/1/2018,0
Home-sharing restrictions,8/1/2018,0
Home-sharing restrictions,9/1/2018,0
Home-sharing restrictions,10/1/2018,0
Home-sharing restrictions,11/1/2018,0
Home-sharing restrictions,12/1/2018,0
Home-sharing restrictions,1/1/2019,0
Home-sharing restrictions,2/1/2019,0
Home-sharing restrictions,3/1/2019,0
Home-sharing restrictions,4/1/2019,0
Home-sharing restrictions,5/1/2019,0
Home-sharing restrictions,6/1/2019,0
Home-sharing restrictions,7/1/2019,0
Home-sharing restrictions,8/1/2019,0
Home-sharing restrictions,9/1/2019,0
Home-sharing restrictions,10/1/2019,0
Home-sharing restrictions,11/1/2019,0
Home-sharing restrictions,12/1/2019,0
Home-sharing restrictions,1/1/2020,0
Home-sharing restrictions,2/1/2020,0
Home-sharing restrictions,3/1/2020,0
Home-sharing restrictions,4/1/2020,0
Home-sharing restrictions,5/1/2020,0
Home-sharing restrictions,6/1/2020,0
Home-sharing restrictions,7/1/2020,0
Home-sharing restrictions,8/1/2020,0
Home-sharing restrictions,9/1/2020,0
Home-sharing restrictions,10/1/2020,0
Home-sharing restrictions,11/1/2020,0
Home-sharing restrictions,12/1/2020,0
Home-sharing restrictions,1/1/2021,0
Home-sharing restrictions,2/1/2021,0
Home-sharing restrictions,3/1/2021,0
Home-sharing restrictions,4/1/2021,0
Home-sharing restrictions,5/1/2021,0
Home-sharing restrictions,6/1/2021,0
Home-sharing restrictions,7/1/2021,0
Home-sharing restrictions,8/1/2021,0
Home-sharing restrictions,9/1/2021,0
Home-sharing restrictions,10/1/2021,0
Home-sharing restrictions,11/1/2021,0
Home-sharing restrictions,12/1/2021,0
Home-sharing restrictions,1/1/2022,0
Home-sharing restrictions,2/1/2022,0
Home-sharing restrictions,3/1/2022,0
Home-sharing restrictions,4/1/2022,0
Home-sharing restrictions,5/1/2022,0
Home-sharing restrictions,6/1/2022,0
Home-sharing restrictions,7/1/2022,0
Home-sharing restrictions,8/1/2022,0
Home-sharing restrictions,9/1/2022,0
Home-sharing restrictions,10/1/2022,0
Home-sharing restrictions,11/1/2022,0
