Term,Date,Value
Housing policy,5/1/2014,11.379527218204275
Housing policy,6/1/2014,9.695011602428117
Housing policy,7/1/2014,8.892628455555382
Housing policy,8/1/2014,9.724947222786545
Housing policy,9/1/2014,10.413285859291017
Housing policy,10/1/2014,11.494905391126862
Housing policy,11/1/2014,10.562275202594687
Housing policy,12/1/2014,8.431869414578951
Housing policy,1/1/2015,10.796762393232523
Housing policy,2/1/2015,10.315394273695695
Housing policy,3/1/2015,12.243450608477842
Housing policy,4/1/2015,12.934989344277753
Housing policy,5/1/2015,12.522604418558291
Housing policy,6/1/2015,9.512719002693634
Housing policy,7/1/2015,10.763759670733265
Housing policy,8/1/2015,10.14615699541121
Housing policy,9/1/2015,12.026757128819018
Housing policy,10/1/2015,12.971979332587646
Housing policy,11/1/2015,11.101211664766772
Housing policy,12/1/2015,9.757767604037042
Housing policy,1/1/2016,9.822529717130775
Housing policy,2/1/2016,13.319655522004778
Housing policy,3/1/2016,12.202701162612698
Housing policy,4/1/2016,13.535305831161368
Housing policy,5/1/2016,11.683127353635694
Housing policy,6/1/2016,9.75964771205975
Housing policy,7/1/2016,9.48771598868773
Housing policy,8/1/2016,10.266069553925893
Housing policy,9/1/2016,10.407558168947793
Housing policy,10/1/2016,11.344482668486169
Housing policy,11/1/2016,11.722742704996756
Housing policy,12/1/2016,11.229114183705958
Housing policy,1/1/2017,10.976266243422144
Housing policy,2/1/2017,13.014484856852398
Housing policy,3/1/2017,13.98424282729352
Housing policy,4/1/2017,15.498991706314095
Housing policy,5/1/2017,12.481920284435061
Housing policy,6/1/2017,9.422835474457479
Housing policy,7/1/2017,9.651133530311176
Housing policy,8/1/2017,9.771276388372186
Housing policy,9/1/2017,10.537441922809723
Housing policy,10/1/2017,11.70878809233266
Housing policy,11/1/2017,11.940950374527494
Housing policy,12/1/2017,9.950023936253272
Housing policy,1/1/2018,11.378882290001338
Housing policy,2/1/2018,12.99291669257748
Housing policy,3/1/2018,12.562345617413765
Housing policy,4/1/2018,14.210071650757746
Housing policy,5/1/2018,13.092248765952286
Housing policy,6/1/2018,11.215476556678283
Housing policy,7/1/2018,10.424082139372222
Housing policy,8/1/2018,11.954307953824191
Housing policy,9/1/2018,12.591620456755487
Housing policy,10/1/2018,12.706640573719426
Housing policy,11/1/2018,11.8905373386757
Housing policy,12/1/2018,10.330019080434267
Housing policy,1/1/2019,10.554867444107476
Housing policy,2/1/2019,12.511217448344013
Housing policy,3/1/2019,11.968931179170541
Housing policy,4/1/2019,14.198502970579325
Housing policy,5/1/2019,13.098247830480748
Housing policy,6/1/2019,10.371953450752788
Housing policy,7/1/2019,9.508806785636406
Housing policy,8/1/2019,10.680704953436868
Housing policy,9/1/2019,11.603295834437523
Housing policy,10/1/2019,12.625320458124852
Housing policy,11/1/2019,12.212080383979373
Housing policy,12/1/2019,10.226504233455708
Housing policy,1/1/2020,11.053362081620007
Housing policy,2/1/2020,13.854695989911463
Housing policy,3/1/2020,11.91085867591486
Housing policy,4/1/2020,11.484387041994527
Housing policy,5/1/2020,9.547843598050687
Housing policy,6/1/2020,10.227923695835115
Housing policy,7/1/2020,12.127820158189143
Housing policy,8/1/2020,11.58970543181914
Housing policy,9/1/2020,12.26781386453586
Housing policy,10/1/2020,11.790513737095946
Housing policy,11/1/2020,10.386370147227073
Housing policy,12/1/2020,10.142863274782073
Housing policy,1/1/2021,10.259294517992172
Housing policy,2/1/2021,10.246657155392393
Housing policy,3/1/2021,10.974192770189243
Housing policy,4/1/2021,13.183722313890774
Housing policy,5/1/2021,10.670912099874903
Housing policy,6/1/2021,9.055935726751116
Housing policy,7/1/2021,8.93823233234798
Housing policy,8/1/2021,10.1007008270097
Housing policy,9/1/2021,11.498631659818665
Housing policy,10/1/2021,11.33526855093845
Housing policy,11/1/2021,12.02913174552398
Housing policy,12/1/2021,10.149743185688445
Housing policy,1/1/2022,11.965981116384278
Housing policy,2/1/2022,16.405484378344866
Housing policy,3/1/2022,17.443284267608387
Housing policy,4/1/2022,21.81431890331551
Housing policy,5/1/2022,17.92556196722014
Housing policy,6/1/2022,12.86057051925396
Housing policy,7/1/2022,11.602796755614023
Housing policy,8/1/2022,15.661949332692997
Housing policy,9/1/2022,15.488087022843631
Housing policy,10/1/2022,16.998071557657614
Housing policy,11/1/2022,16.54228978337657
Housing policy,12/1/2022,13.994708410923526
Housing policy,1/1/2023,13.550206575943522
Housing policy,2/1/2023,18.32338202302627
Housing policy,3/1/2023,19.098099022227856
Housing policy,4/1/2023,21.909211968218738
Housing policy,5/1/2023,18.056593314692776
Housing policy,6/1/2023,12.90471646574932
Housing policy,7/1/2023,12.897901558623529
Housing policy,8/1/2023,15.184310141619342
Housing policy,9/1/2023,16.72058486109972
Housing policy,10/1/2023,18.383293844443667
Housing policy,11/1/2023,21.682377949279996
Housing policy,12/1/2023,15.321290315324145
Housing policy,1/1/2024,15.46652253124964
Housing policy,2/1/2024,21.33444662213187
Housing policy,3/1/2024,21.79732412553267
Housing policy,4/1/2024,26.63468202749613
Housing policy,5/1/2024,18.93336377426103
Housing policy,6/1/2024,14.964762934483248
Housing policy,7/1/2024,16.821639398111586
Housing policy,8/1/2024,18.547911303701223
Urban planning,1/1/2010,64.91832958180753
Urban planning,2/1/2010,58.5933276797099
Urban planning,3/1/2010,66.53276948959581
Urban planning,4/1/2010,66.0360467999171
Urban planning,5/1/2010,53.71407530528501
Urban planning,6/1/2010,48.485161798476945
Urban planning,7/1/2010,45.990287741298914
Urban planning,8/1/2010,49.26402014462804
Urban planning,9/1/2010,55.039806553652404
Urban planning,10/1/2010,58.902396562580925
Urban planning,11/1/2010,55.26496452526367
Urban planning,12/1/2010,47.42286137980118
Urban planning,1/1/2011,53.6343300402481
Urban planning,2/1/2011,55.086381705144255
Urban planning,3/1/2011,57.104751320637384
Urban planning,4/1/2011,55.30975487109699
Urban planning,5/1/2011,47.57474246071962
Urban planning,6/1/2011,45.525231087519
Urban planning,7/1/2011,43.43916354025001
Urban planning,8/1/2011,44.960659268605106
Urban planning,9/1/2011,47.19785157697472
Urban planning,10/1/2011,53.1041289188977
Urban planning,11/1/2011,51.30375872895114
Urban planning,12/1/2011,43.616077845388986
Urban planning,1/1/2012,49.05492169154245
Urban planning,2/1/2012,46.033164493165174
Urban planning,3/1/2012,48.511750259465565
Urban planning,4/1/2012,48.493452206042974
Urban planning,5/1/2012,42.3182988851809
Urban planning,6/1/2012,37.80197435699909
Urban planning,7/1/2012,37.403546484991836
Urban planning,8/1/2012,39.346622992300986
Urban planning,9/1/2012,47.78468161699922
Urban planning,10/1/2012,45.39639435944561
Urban planning,11/1/2012,44.2215635987729
Urban planning,12/1/2012,36.47999250909936
Urban planning,1/1/2013,43.78561542999634
Urban planning,2/1/2013,45.522850072195226
Urban planning,3/1/2013,45.28451315469039
Urban planning,4/1/2013,44.58078134126496
Urban planning,5/1/2013,36.83481696773073
Urban planning,6/1/2013,33.105292093589185
Urban planning,7/1/2013,34.166587828990366
Urban planning,8/1/2013,38.44095245990321
Urban planning,9/1/2013,45.789095899450594
Urban planning,10/1/2013,48.605082795878666
Urban planning,11/1/2013,45.31498244479727
Urban planning,12/1/2013,39.3650149739011
Urban planning,1/1/2014,42.80864075523594
Urban planning,2/1/2014,44.26020354537417
Urban planning,3/1/2014,41.62989596501401
Urban planning,4/1/2014,44.66364961367393
Urban planning,5/1/2014,41.94429611156274
Urban planning,6/1/2014,34.83932449058397
Urban planning,7/1/2014,35.207170838116966
Urban planning,8/1/2014,33.499427164076316
Urban planning,9/1/2014,45.58739658323574
Urban planning,10/1/2014,46.274308086261115
Urban planning,11/1/2014,41.9703485169745
Urban planning,12/1/2014,37.42607046253082
Urban planning,1/1/2015,40.438599721631846
Urban planning,2/1/2015,39.24670707614597
Urban planning,3/1/2015,43.659690482220356
Urban planning,4/1/2015,43.95637265712726
Urban planning,5/1/2015,34.83449529558711
Urban planning,6/1/2015,31.245091504485323
Urban planning,7/1/2015,33.66399963553976
Urban planning,8/1/2015,34.14747149534901
Urban planning,9/1/2015,38.67959069341445
Urban planning,10/1/2015,43.00087553897458
Urban planning,11/1/2015,40.28775695711039
Urban planning,12/1/2015,37.88442242343167
Urban planning,1/1/2016,39.05001269099294
Urban planning,2/1/2016,41.892310840354476
Urban planning,3/1/2016,40.86971029442185
Urban planning,4/1/2016,38.90116564712295
Urban planning,5/1/2016,35.29781316447141
Urban planning,6/1/2016,32.4998575207531
Urban planning,7/1/2016,27.49095342829174
Urban planning,8/1/2016,32.865140078302915
Urban planning,9/1/2016,40.158389031465234
Urban planning,10/1/2016,40.54281566143999
Urban planning,11/1/2016,40.44795071407692
Urban planning,12/1/2016,33.75664955107201
Urban planning,1/1/2017,36.98379056782289
Urban planning,2/1/2017,40.89951285481699
Urban planning,3/1/2017,44.307233607538855
Urban planning,4/1/2017,41.54232765444523
Urban planning,5/1/2017,36.72317539138566
Urban planning,6/1/2017,30.889427462244786
Urban planning,7/1/2017,31.07884745134936
Urban planning,8/1/2017,31.439745211621396
Urban planning,9/1/2017,36.11045381453513
Urban planning,10/1/2017,41.31136305224753
Urban planning,11/1/2017,39.86719525313351
Urban planning,12/1/2017,32.90121035641194
Urban planning,1/1/2018,37.25623021180819
Urban planning,2/1/2018,38.90954797492025
Urban planning,3/1/2018,36.29909690727313
Urban planning,4/1/2018,41.21523663183019
Urban planning,5/1/2018,36.44955831507358
Urban planning,6/1/2018,29.071828908514043
Urban planning,7/1/2018,28.362497152140442
Urban planning,8/1/2018,34.26240699862828
Urban planning,9/1/2018,39.2981272678161
Urban planning,10/1/2018,41.39872216000703
Urban planning,11/1/2018,39.43341028045701
Urban planning,12/1/2018,31.114513958821682
Urban planning,1/1/2019,35.418748177127256
Urban planning,2/1/2019,37.8664367208987
Urban planning,3/1/2019,38.210666966353784
Urban planning,4/1/2019,41.67266432277401
Urban planning,5/1/2019,34.715255498749414
Urban planning,6/1/2019,30.934031344978283
Urban planning,7/1/2019,28.240092099963405
Urban planning,8/1/2019,31.684327996293874
Urban planning,9/1/2019,39.603668260514446
Urban planning,10/1/2019,40.11206423643293
Urban planning,11/1/2019,35.64079517677436
Urban planning,12/1/2019,29.596602940773135
Urban planning,1/1/2020,34.94253607959209
Urban planning,2/1/2020,35.35383592919816
Urban planning,3/1/2020,29.202385885398236
Urban planning,4/1/2020,31.67094337435293
Urban planning,5/1/2020,30.31710949163892
Urban planning,6/1/2020,29.510364913299693
Urban planning,7/1/2020,27.76514901038058
Urban planning,8/1/2020,30.049292586599083
Urban planning,9/1/2020,32.327538575675796
Urban planning,10/1/2020,30.06225771453657
Urban planning,11/1/2020,25.453617184818864
Urban planning,12/1/2020,24.476079609720546
Urban planning,1/1/2021,24.82057488549397
Urban planning,2/1/2021,24.89253218620129
Urban planning,3/1/2021,28.307600143415257
Urban planning,4/1/2021,28.056393142398402
Urban planning,5/1/2021,27.069267497968074
Urban planning,6/1/2021,23.745947377695824
Urban planning,7/1/2021,22.776680427814572
Urban planning,8/1/2021,26.059533145812967
Urban planning,9/1/2021,30.394609863415212
Urban planning,10/1/2021,30.285517160624472
Urban planning,11/1/2021,28.587846381952406
Urban planning,12/1/2021,25.39681608552277
Urban planning,1/1/2022,35.06126462027177
Urban planning,2/1/2022,40.12217730995656
Urban planning,3/1/2022,37.98836392215634
Urban planning,4/1/2022,40.98878419433635
Urban planning,5/1/2022,36.31986861565903
Urban planning,6/1/2022,32.17355382189397
Urban planning,7/1/2022,28.236250600443082
Urban planning,8/1/2022,33.49983933715525
Urban planning,9/1/2022,39.59275815807621
Urban planning,10/1/2022,40.64098024935246
Urban planning,11/1/2022,39.7247318785515
Urban planning,12/1/2022,34.43423085121283
Urban planning,1/1/2023,38.12403933642278
Urban planning,2/1/2023,43.346761478762716
Urban planning,3/1/2023,41.97793508153258
Urban planning,4/1/2023,42.27876376218357
Urban planning,5/1/2023,38.99141204213468
Urban planning,6/1/2023,30.759684000042835
Urban planning,7/1/2023,31.633202925439853
Urban planning,8/1/2023,34.82494527165242
Urban planning,9/1/2023,42.8484017490061
Urban planning,10/1/2023,55.721775860443806
Urban planning,11/1/2023,43.64721586458876
Urban planning,12/1/2023,36.793112834022324
Urban planning,1/1/2024,42.884831639923156
Urban planning,2/1/2024,46.08495264923962
Urban planning,3/1/2024,47.032983689934156
Urban planning,4/1/2024,54.020062452486926
Urban planning,5/1/2024,43.14187453221285
Urban planning,6/1/2024,33.60054802538151
Urban planning,7/1/2024,33.90961112586192
Urban planning,8/1/2024,38.039951983975605
Economic development,1/1/2010,249.82730253695902
Economic development,2/1/2010,270.6645276704759
Economic development,3/1/2010,261.70038104509837
Economic development,4/1/2010,295.82258397256544
Economic development,5/1/2010,269.3468349262967
Economic development,6/1/2010,220.34904289392492
Economic development,7/1/2010,190.25729529230344
Economic development,8/1/2010,199.53250025164817
Economic development,9/1/2010,203.2534529522919
Economic development,10/1/2010,188.95268211603133
Economic development,11/1/2010,186.33806911641872
Economic development,12/1/2010,145.31774256526305
Economic development,1/1/2011,209.09854756241884
Economic development,2/1/2011,210.91346455299896
Economic development,3/1/2011,216.77128542049928
Economic development,4/1/2011,212.6320472184528
Economic development,5/1/2011,198.0400348444339
Economic development,6/1/2011,198.63257914042887
Economic development,7/1/2011,180.00675685829253
Economic development,8/1/2011,176.33135645050373
Economic development,9/1/2011,199.33698590702716
Economic development,10/1/2011,206.22159377490567
Economic development,11/1/2011,192.65433489393808
Economic development,12/1/2011,162.95442110024106
Economic development,1/1/2012,176.516558748178
Economic development,2/1/2012,192.93525541539347
Economic development,3/1/2012,181.582778370963
Economic development,4/1/2012,200.02412537875287
Economic development,5/1/2012,180.31930886284127
Economic development,6/1/2012,155.88251554498902
Economic development,7/1/2012,152.0587597577192
Economic development,8/1/2012,156.33605160445555
Economic development,9/1/2012,174.02917263358466
Economic development,10/1/2012,181.04625138955845
Economic development,11/1/2012,154.67171858885843
Economic development,12/1/2012,128.4274835284434
Economic development,1/1/2013,165.50427426252764
Economic development,2/1/2013,178.61467230018778
Economic development,3/1/2013,169.892479874944
Economic development,4/1/2013,186.32818135892614
Economic development,5/1/2013,175.58645242310843
Economic development,6/1/2013,140.29655734359025
Economic development,7/1/2013,142.36101214210842
Economic development,8/1/2013,146.5387836401183
Economic development,9/1/2013,167.815645225765
Economic development,10/1/2013,179.85576453315363
Economic development,11/1/2013,161.57062957110742
Economic development,12/1/2013,142.5629455576204
Economic development,1/1/2014,154.75729335803595
Economic development,2/1/2014,169.3740240956022
Economic development,3/1/2014,161.8095886657839
Economic development,4/1/2014,192.48174509841954
Economic development,5/1/2014,166.64088382506196
Economic development,6/1/2014,147.31637937158135
Economic development,7/1/2014,155.3524770183123
Economic development,8/1/2014,135.33795588991137
Economic development,9/1/2014,171.71790168961743
Economic development,10/1/2014,170.17590092117328
Economic development,11/1/2014,142.50126213270175
Economic development,12/1/2014,141.1328785087515
Economic development,1/1/2015,148.30486251459544
Economic development,2/1/2015,155.67515039563324
Economic development,3/1/2015,173.00206161546163
Economic development,4/1/2015,176.5440015168546
Economic development,5/1/2015,168.17858324260507
Economic development,6/1/2015,144.72676065296992
Economic development,7/1/2015,136.83980195256444
Economic development,8/1/2015,121.5358958541147
Economic development,9/1/2015,164.90608320990998
Economic development,10/1/2015,155.2448662455743
Economic development,11/1/2015,139.14505164316517
Economic development,12/1/2015,132.6762018768582
Economic development,1/1/2016,127.60833984861374
Economic development,2/1/2016,158.35972125611335
Economic development,3/1/2016,152.19093103635998
Economic development,4/1/2016,157.7061870028742
Economic development,5/1/2016,141.25026229603418
Economic development,6/1/2016,119.58223425854742
Economic development,7/1/2016,103.82566365878577
Economic development,8/1/2016,111.22052753641628
Economic development,9/1/2016,136.35720845433772
Economic development,10/1/2016,123.10298881984546
Economic development,11/1/2016,120.32952693121047
Economic development,12/1/2016,114.85432933972382
Economic development,1/1/2017,127.85537636128943
Economic development,2/1/2017,152.455685110054
Economic development,3/1/2017,152.56039228041303
Economic development,4/1/2017,146.18480129885972
Economic development,5/1/2017,132.88656652551467
Economic development,6/1/2017,108.7762157777133
Economic development,7/1/2017,102.15202146103366
Economic development,8/1/2017,109.88419217085479
Economic development,9/1/2017,126.86853728341939
Economic development,10/1/2017,139.92882810355817
Economic development,11/1/2017,135.77260608231833
Economic development,12/1/2017,110.78598536081134
Economic development,1/1/2018,116.35854309004189
Economic development,2/1/2018,138.5770008349495
Economic development,3/1/2018,139.28520343843516
Economic development,4/1/2018,145.71298883902531
Economic development,5/1/2018,133.2142941892682
Economic development,6/1/2018,109.55147248228067
Economic development,7/1/2018,107.29543414626079
Economic development,8/1/2018,112.75756615294371
Economic development,9/1/2018,127.31844741263708
Economic development,10/1/2018,135.35133082104753
Economic development,11/1/2018,119.80682704541567
Economic development,12/1/2018,100.67848419992258
Economic development,1/1/2019,119.97371863146614
Economic development,2/1/2019,138.23112899049795
Economic development,3/1/2019,130.25540755072788
Economic development,4/1/2019,143.6729335935813
Economic development,5/1/2019,132.22298917053163
Economic development,6/1/2019,104.71732035869621
Economic development,7/1/2019,98.9386265786798
Economic development,8/1/2019,111.6307843018052
Economic development,9/1/2019,122.80449698833338
Economic development,10/1/2019,132.21801767530548
Economic development,11/1/2019,114.10800093696155
Economic development,12/1/2019,100.35312259919003
Economic development,1/1/2020,116.11933905130945
Economic development,2/1/2020,128.19134251041712
Economic development,3/1/2020,127.91614616890608
Economic development,4/1/2020,134.63320329361554
Economic development,5/1/2020,109.70129895266552
Economic development,6/1/2020,100.11501124895017
Economic development,7/1/2020,92.06717004532476
Economic development,8/1/2020,95.22049001771072
Economic development,9/1/2020,132.06300459812724
Economic development,10/1/2020,120.27875758890039
Economic development,11/1/2020,99.89583170949882
Economic development,12/1/2020,86.88602169358579
Economic development,1/1/2021,87.92005033452239
Economic development,2/1/2021,104.91532195482726
Economic development,3/1/2021,112.3200431162474
Economic development,4/1/2021,122.21103553562641
